,2023-09-30,2023-06-30,2023-03-31,2022-12-31,2022-09-30,2022-06-30,2022-03-31,2021-12-31,2021-09-30,2021-06-30,2021-03-31,2020-12-31,2020-09-30,2020-06-30,2020-03-31,2019-12-31,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2004-03-31,2003-12-31,2003-09-30,2003-06-30,2003-03-31,2002-12-31,2002-09-30,2002-06-30,2002-03-31,2001-12-31,2001-09-30,2001-06-30,2001-03-31,2000-12-31,2000-09-30,2000-06-30,2000-03-31,1999-12-31,1999-09-30,1999-06-30,1999-03-31,1998-12-31,1998-09-30,1998-06-30,1998-03-31,1997-12-31,1997-09-30,1997-06-30,1997-03-31,2011-11-23
currentDeferredRevenue,132000000.00,111000000.00,,1699000000.00,1670000000.00,1626000000.00,,52000000.00,334000000.00,307000000.00,212000000.00,3211000.00,109000000.00,126000000.00,,77000000.00,164000000.00,71000000.00,111000000.00,116000000.00,126000000.00,114000000.00,115000000.00,108000000.00,108000000.00,108000000.00,106000000.00,107000000.00,104000000.00,100000000.00,98000000.00,69000000.00,70000000.00,73000000.00,76000000.00,160000000.00,71000000.00,75000000.00,80000000.00,105000000.00,106000000.00,110000000.00,110000000.00,108000000.00,96000000.00,97000000.00,98000000.00,98000000.00,98000000.00,100000000.00,100000000.00,100000000.00,43000000.00,43000000.00,43000000.00,46000000.00,46000000.00,40000000.00,41000000.00,50000000.00,49000000.00,38000000.00,,148000000.00,,,,,,,,1969000000.00,,,,65000000.00,,,,,,,,,,,,,,,,,,,,,698600000.00,,,,553400000.00,461000000.00,,,,,,
netDebt,16010000000.00,16000000000.00,15519000000.00,15085000000.00,14946000000.00,14604000000.00,14162000000.00,13604000000.00,13047000000.00,12832000000.00,12418000000.00,11437000000.00,10795000000.00,10640000000.00,10308000000.00,9781000000.00,9511000000.00,9551000000.00,9348000000.00,9020000000.00,8773000000.00,8937000000.00,8866000000.00,8409000000.00,8136000000.00,8281000000.00,8184000000.00,7825000000.00,7628000000.00,7801000000.00,7584000000.00,7284000000.00,7087000000.00,7260000000.00,7189000000.00,6949000000.00,6684000000.00,6691000000.00,6548000000.00,6376000000.00,5989000000.00,6033000000.00,5997000000.00,6772000000.00,6694000000.00,6770000000.00,6774000000.00,6749000000.00,6688000000.00,7018000000.00,7039000000.00,7192000000.00,7130000000.00,7501000000.00,7587000000.00,7545000000.00,7321000000.00,8164000000.00,7973000000.00,8016000000.00,7613000000.00,7676000000.00,7320000000.00,7029000000.00,6721000000.00,6646000000.00,6355000000.00,6216000000.00,6091000000.00,6175000000.00,6093000000.00,5547000000.00,5293000000.00,5413000000.00,5724000000.00,5792000000.00,5811000000.00,3866000000.00,3768000000.00,4618000000.00,4448000000.00,4663000000.00,4563000000.00,3415000000.00,3116000000.00,3548000000.00,3463000000.00,3548583000.00,3205571000.00,3372186000.00,2975574000.00,2866804000.00,2597115000.00,2844378000.00,2836006000.00,2462600000.00,2207700000.00,2519700000.00,2458700000.00,2472700000.00,2650200000.00,2694100000.00,2645600000.00,2634900000.00,,,,
shortTermDebt,2189000000.00,1679000000.00,1348000000.00,1410000000.00,1376000000.00,1626000000.00,1606000000.00,1050000000.00,610000000.00,439000000.00,897000000.00,498000000.00,629000000.00,477000000.00,972000000.00,882000000.00,880000000.00,1335000000.00,1135000000.00,1177000000.00,1170000000.00,1353000000.00,2130000000.00,1325000000.00,1223000000.00,1470000000.00,1595000000.00,1239000000.00,1039000000.00,1209000000.00,716000000.00,696000000.00,1178000000.00,1281000000.00,1335000000.00,834000000.00,872000000.00,912000000.00,1348000000.00,902000000.00,884000000.00,909000000.00,355000000.00,355000000.00,211000000.00,209000000.00,305000000.00,327000000.00,528000000.00,342000000.00,489000000.00,424000000.00,479000000.00,354000000.00,204000000.00,224000000.00,563000000.00,1094000000.00,1377000000.00,1554000000.00,1676000000.00,1735000000.00,2440000000.00,1693000000.00,1405000000.00,1822000000.00,1256000000.00,1068000000.00,776000000.00,521000000.00,614000000.00,289000000.00,370000000.00,511000000.00,772000000.00,840000000.00,294000000.00,326000000.00,333000000.00,659000000.00,502000000.00,587000000.00,358000000.00,610000000.00,261000000.00,189000000.00,242000000.00,780297000.00,506535000.00,471427000.00,318262000.00,247704000.00,529440000.00,393279000.00,532876000.00,209100000.00,237200000.00,211100000.00,247200000.00,260200000.00,320900000.00,159700000.00,157300000.00,138500000.00,,,,
shortLongTermDebt,2189000000.00,1679000000.00,1348000000.00,1410000000.00,1376000000.00,1626000000.00,1606000000.00,1050000000.00,610000000.00,439000000.00,897000000.00,498000000.00,629000000.00,477000000.00,972000000.00,882000000.00,880000000.00,1335000000.00,1135000000.00,573000000.00,649000000.00,847000000.00,1170000000.00,841000000.00,777000000.00,8291000000.00,8192000000.00,681000000.00,1039000000.00,1209000000.00,716000000.00,395000000.00,,,,120000000.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
shortLongTermDebtTotal,16018000000.00,16007000000.00,15529000000.00,15095000000.00,14953000000.00,14611000000.00,14169000000.00,13612000000.00,13054000000.00,12931000000.00,12424000000.00,11576000000.00,10801000000.00,10648000000.00,10350000000.00,9797000000.00,9531000000.00,9557000000.00,9356000000.00,9036000000.00,8784000000.00,8966000000.00,8896000000.00,8419000000.00,8145000000.00,8291000000.00,8192000000.00,7834000000.00,7646000000.00,7814000000.00,7597000000.00,7576000000.00,7159000000.00,7262000000.00,7195000000.00,6954000000.00,6697000000.00,6737000000.00,6574000000.00,6406000000.00,6158000000.00,6183000000.00,6158000000.00,6981000000.00,6992000000.00,6887000000.00,6982000000.00,7004000000.00,7210000000.00,7396000000.00,7612000000.00,7737000000.00,7738000000.00,8007000000.00,7947000000.00,8167000000.00,7884000000.00,8415000000.00,8277000000.00,8108000000.00,7819000000.00,7881000000.00,7506000000.00,7384000000.00,6891000000.00,7333000000.00,6516000000.00,6353000000.00,6125000000.00,6226000000.00,6122000000.00,5643000000.00,5571000000.00,5440000000.00,5754000000.00,5861000000.00,6458000000.00,4377000000.00,4401000000.00,4729000000.00,4548000000.00,4764000000.00,4857000000.00,4043000000.00,3745000000.00,3698000000.00,3523000000.00,3615675000.00,3317683000.00,3444716000.00,3067043000.00,2992772000.00,2834652000.00,2893279000.00,2875697000.00,2657500000.00,2538800000.00,2573700000.00,2532900000.00,2549600000.00,2712500000.00,2741200000.00,2691400000.00,2644600000.00,,,,
otherStockholderEquity,6851000000.00,6831000000.00,6812000000.00,6860000000.00,6499000000.00,6478000000.00,6427000000.00,6502000000.00,6483000000.00,6356000000.00,6295000000.00,6179000000.00,5653000000.00,5636000000.00,5615000000.00,5694000000.00,5593000000.00,5587000000.00,5563000000.00,5627000000.00,5536000000.00,5514000000.00,5484000000.00,5540000000.00,5472000000.00,5466000000.00,5460000000.00,5556000000.00,5488000000.00,5483000000.00,5477000000.00,5616000000.00,5550000000.00,5544000000.00,5538000000.00,5617000000.00,5550000000.00,5545000000.00,5540000000.00,5632000000.00,5562000000.00,5557000000.00,5552000000.00,5616000000.00,5549000000.00,5538000000.00,5534000000.00,5536000000.00,5518000000.00,5497000000.00,5478000000.00,5458000000.00,5483000000.00,5430000000.00,5391000000.00,5366000000.00,5346000000.00,4789000000.00,4766000000.00,4925000000.00,4685000000.00,4647000000.00,4610000000.00,4604000000.00,4533000000.00,4505000000.00,4503000000.00,4477000000.00,4432000000.00,4411000000.00,4381000000.00,4399000000.00,4329000000.00,4301000000.00,3930000000.00,3949000000.00,3924000000.00,3456000000.00,3425000000.00,2552000000.00,2528000000.00,2500000000.00,2480000000.00,2203000000.00,2180000000.00,1826000000.00,1804000000.00,1614206000.00,1593098000.00,1580928000.00,1581196000.00,7785706000.00,7741011000.00,7642273000.00,7549623000.00,7473800000.00,7422000000.00,7353900000.00,7271400000.00,7185300000.00,7110400000.00,7023300000.00,6944700000.00,6868300000.00,,,,
propertyPlantEquipment,32938000000.00,32351000000.00,31735000000.00,31262000000.00,30608000000.00,30086000000.00,29578000000.00,29261000000.00,28559000000.00,28020000000.00,27307000000.00,26807000000.00,25541000000.00,25081000000.00,24678000000.00,24376000000.00,23894000000.00,23479000000.00,23044000000.00,22810000000.00,22379000000.00,21998000000.00,21666000000.00,21466000000.00,20906000000.00,20589000000.00,20298000000.00,20113000000.00,19647000000.00,19324000000.00,19000000000.00,18799000000.00,18307000000.00,17986000000.00,17700000000.00,17424000000.00,16991000000.00,16726000000.00,16425000000.00,16205000000.00,15834000000.00,15601000000.00,15408000000.00,16096000000.00,17833000000.00,17690000000.00,17535000000.00,18127000000.00,17873000000.00,17945000000.00,17888000000.00,17853000000.00,17655000000.00,17747000000.00,17671000000.00,17610000000.00,17272000000.00,17006000000.00,16781000000.00,16567000000.00,15977000000.00,15566000000.00,15294000000.00,15069000000.00,14729000000.00,14538000000.00,14353000000.00,14286000000.00,14028000000.00,13920000000.00,13854000000.00,13572000000.00,13402000000.00,13397000000.00,13332000000.00,13297000000.00,13052000000.00,11052000000.00,10963000000.00,10917000000.00,10152000000.00,10197000000.00,10182000000.00,8914000000.00,8689000000.00,8624000000.00,8478000000.00,8426562000.00,8225397000.00,8057790000.00,7816819000.00,7705672000.00,7528343000.00,7426793000.00,7294892000.00,,,,,,,,,,,,,
totalCurrentAssets,2084000000.00,2019000000.00,2062000000.00,2668000000.00,2518000000.00,2396000000.00,2031000000.00,1968000000.00,2204000000.00,2116000000.00,1823000000.00,1653000000.00,1590000000.00,1620000000.00,1464000000.00,1431000000.00,1495000000.00,1514000000.00,1422000000.00,1533000000.00,1640000000.00,1685000000.00,1567000000.00,1612000000.00,1581000000.00,1571000000.00,1450000000.00,1593000000.00,1599000000.00,1594000000.00,1458000000.00,1917000000.00,1983000000.00,1991000000.00,1993000000.00,2046000000.00,1942000000.00,1965000000.00,1840000000.00,1972000000.00,3273000000.00,3408000000.00,3296000000.00,2369000000.00,2406000000.00,2154000000.00,2124000000.00,2295000000.00,2680000000.00,2603000000.00,2715000000.00,2894000000.00,3120000000.00,2830000000.00,2658000000.00,2842000000.00,2780000000.00,2664000000.00,2757000000.00,2515000000.00,2547000000.00,2766000000.00,2303000000.00,2480000000.00,2341000000.00,2565000000.00,1860000000.00,1874000000.00,1737000000.00,1545000000.00,1463000000.00,1818000000.00,1983000000.00,1565000000.00,1438000000.00,1582000000.00,2142000000.00,1652000000.00,1687000000.00,1317000000.00,1310000000.00,1177000000.00,1291000000.00,1452000000.00,1460000000.00,976000000.00,784000000.00,863514000.00,983081000.00,911333000.00,772084000.00,921182000.00,1005907000.00,779565000.00,864539000.00,879000000.00,1150500000.00,841400000.00,755700000.00,771200000.00,1075500000.00,798900000.00,684500000.00,711200000.00,,,,
longTermInvestments,1042000000.00,1075000000.00,1019000000.00,958000000.00,910000000.00,957000000.00,1094000000.00,1159000000.00,1076000000.00,1070000000.00,1010000000.00,982000000.00,904000000.00,854000000.00,742000000.00,847000000.00,798000000.00,783000000.00,754000000.00,292000000.00,296000000.00,293000000.00,295000000.00,293000000.00,,,,9000000.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
netTangibleAssets,,10697000000.00,10607000000.00,10508000000.00,9790000000.00,9469000000.00,9806000000.00,9289000000.00,9685000000.00,8942000000.00,9148000000.00,8938000000.00,8489000000.00,8227000000.00,8085000000.00,8059000000.00,8062000000.00,7791000000.00,7705000000.00,7631000000.00,7656000000.00,7386000000.00,7230000000.00,7184000000.00,7345000000.00,7158000000.00,7064000000.00,7103000000.00,7193000000.00,6511000000.00,6869000000.00,6946000000.00,7014000000.00,6764000000.00,6704000000.00,6571000000.00,6774000000.00,6572000000.00,6513000000.00,6402000000.00,6574000000.00,6374000000.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
shortTermInvestments,1321000000.00,3502000000.00,1180000000.00,240000000.00,,3669000000.00,,3347000000.00,3902000000.00,3780000000.00,3659000000.00,3570000.00,3386000.00,,,641000000.00,,,,761000000.00,15000000.00,12000000.00,12000000.00,676000000.00,0.00,0.00,0.00,715000000.00,0.00,0.00,0.00,739000000.00,0.00,0.00,0.00,823000000.00,0.00,0.00,0.00,738000000.00,0.00,0.00,0.00,1073000000.00,0.00,0.00,0.00,7532000000.00,7532000000.00,0.00,0.00,0.00,153000000.00,166000000.00,233000000.00,0.00,239000000.00,277000000.00,324000000.00,,,,,,,,,3405000000.00,,,,,,,,,,,,,,,,,,,,,,,,,,,237600000.00,,,,,,,,,,,,,
netReceivables,1022000000.00,923000000.00,986000000.00,1100000000.00,1093000000.00,1000000000.00,930000000.00,820000000.00,958000000.00,841000000.00,735000000.00,749000000.00,817000000.00,885000000.00,733000000.00,734000000.00,807000000.00,878000000.00,829000000.00,837000000.00,949000000.00,1005000000.00,870000000.00,838000000.00,854000000.00,857000000.00,752000000.00,795000000.00,832000000.00,838000000.00,670000000.00,725000000.00,855000000.00,870000000.00,836000000.00,769000000.00,787000000.00,966000000.00,990000000.00,904000000.00,804000000.00,808000000.00,811000000.00,818000000.00,870000000.00,860000000.00,743000000.00,866000000.00,1014000000.00,1124000000.00,1118000000.00,1137000000.00,1204000000.00,1088000000.00,1072000000.00,1109000000.00,848000000.00,1152000000.00,1119000000.00,1221000000.00,768000000.00,918000000.00,974000000.00,930000000.00,1212000000.00,1088000000.00,1080000000.00,887000000.00,730000000.00,835000000.00,899000000.00,965000000.00,806000000.00,819000000.00,747000000.00,816000000.00,731000000.00,601000000.00,525000000.00,547000000.00,546000000.00,612000000.00,540000000.00,442000000.00,509000000.00,534000000.00,434000000.00,460361000.00,559186000.00,538385000.00,445368000.00,530954000.00,479360000.00,457083000.00,328785000.00,391100000.00,508200000.00,504000000.00,419800000.00,425600000.00,522800000.00,489100000.00,366600000.00,419000000.00,,,,
longTermDebt,13829000000.00,14328000000.00,14181000000.00,13685000000.00,13577000000.00,12985000000.00,12563000000.00,12562000000.00,12444000000.00,12492000000.00,11527000000.00,11078000000.00,10172000000.00,10171000000.00,9378000000.00,8915000000.00,8651000000.00,8222000000.00,8221000000.00,7859000000.00,7614000000.00,7613000000.00,6766000000.00,7094000000.00,6922000000.00,6821000000.00,6597000000.00,6595000000.00,6607000000.00,6605000000.00,6881000000.00,6880000000.00,5981000000.00,5981000000.00,5860000000.00,6120000000.00,5825000000.00,5825000000.00,5226000000.00,5504000000.00,5274000000.00,5274000000.00,5803000000.00,6626000000.00,6781000000.00,6678000000.00,6677000000.00,6677000000.00,6682000000.00,7054000000.00,7123000000.00,7313000000.00,7259000000.00,7653000000.00,7743000000.00,7943000000.00,7321000000.00,7321000000.00,6900000000.00,6554000000.00,6143000000.00,6162000000.00,5082000000.00,5707000000.00,5502000000.00,5529000000.00,5278000000.00,5303000000.00,5367000000.00,5724000000.00,5527000000.00,5373000000.00,5220000000.00,4949000000.00,5002000000.00,5041000000.00,6184000000.00,4072000000.00,4089000000.00,4091000000.00,4067000000.00,4177000000.00,4499000000.00,3433000000.00,3484000000.00,3509000000.00,3281000000.00,2835378000.00,2811148000.00,2973289000.00,2748781000.00,2745068000.00,2305212000.00,2500000000.00,2342821000.00,,,,,,,,,,,,,
inventory,760000000.00,711000000.00,630000000.00,667000000.00,695000000.00,600000000.00,520000000.00,592000000.00,595000000.00,527000000.00,467000000.00,521000000.00,557000000.00,514000000.00,471000000.00,494000000.00,488000000.00,433000000.00,402000000.00,483000000.00,525000000.00,475000000.00,453000000.00,522000000.00,547000000.00,512000000.00,467000000.00,527000000.00,551000000.00,515000000.00,483000000.00,538000000.00,548000000.00,500000000.00,449000000.00,524000000.00,561000000.00,491000000.00,424000000.00,526000000.00,581000000.00,511000000.00,461000000.00,704000000.00,756000000.00,686000000.00,625000000.00,712000000.00,734000000.00,654000000.00,572000000.00,707000000.00,746000000.00,676000000.00,635000000.00,782000000.00,857000000.00,733000000.00,657000000.00,842000000.00,956000000.00,719000000.00,556000000.00,735000000.00,757000000.00,612000000.00,489000000.00,647000000.00,710000000.00,549000000.00,423000000.00,572000000.00,840000000.00,649000000.00,563000000.00,623000000.00,605000000.00,458000000.00,412000000.00,487000000.00,476000000.00,420000000.00,354000000.00,299000000.00,280000000.00,263000000.00,258000000.00,295122000.00,276631000.00,268258000.00,204359000.00,227050000.00,249326000.00,236731000.00,224000000.00,253200000.00,257900000.00,255700000.00,242500000.00,245800000.00,238400000.00,233800000.00,232900000.00,227600000.00,,,,
accountsPayable,955000000.00,719000000.00,664000000.00,1159000000.00,820000000.00,897000000.00,690000000.00,1095000000.00,811000000.00,779000000.00,581000000.00,958000000.00,640000000.00,616000000.00,544000000.00,874000000.00,598000000.00,593000000.00,522000000.00,817000000.00,591000000.00,565000000.00,497000000.00,902000000.00,548000000.00,522000000.00,460000000.00,805000000.00,513000000.00,499000000.00,429000000.00,777000000.00,525000000.00,486000000.00,434000000.00,711000000.00,466000000.00,575000000.00,559000000.00,806000000.00,414000000.00,428000000.00,341000000.00,625000000.00,458000000.00,479000000.00,366000000.00,693000000.00,410000000.00,482000000.00,401000000.00,651000000.00,414000000.00,465000000.00,427000000.00,694000000.00,443000000.00,523000000.00,519000000.00,813000000.00,509000000.00,527000000.00,443000000.00,687000000.00,415000000.00,455000000.00,454000000.00,671000000.00,382000000.00,404000000.00,338000000.00,706000000.00,461000000.00,370000000.00,365000000.00,567000000.00,320000000.00,273000000.00,249000000.00,480000000.00,275000000.00,297000000.00,295000000.00,369000000.00,175000000.00,253000000.00,174000000.00,392169000.00,287060000.00,314609000.00,251338000.00,462924000.00,254979000.00,244667000.00,179890000.00,341300000.00,262600000.00,250900000.00,181000000.00,297200000.00,203200000.00,163300000.00,148600000.00,293400000.00,,,,
totalPermanentEquity,,,,,,,,,,,,,,,,,,,,,7798000000.00,7528000000.00,7372000000.00,7326000000.00,7487000000.00,7300000000.00,7206000000.00,7245000000.00,7335000000.00,7064000000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8026000000.00,7700000000.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,8110000000.00,8060000000.00,8046000000.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
noncontrollingInterestInConsolidatedEntity,,129000000.00,129000000.00,129000000.00,129000000.00,129000000.00,129000000.00,129000000.00,129000000.00,129000000.00,129000000.00,142000000.00,142000000.00,142000000.00,142000000.00,142000000.00,142000000.00,142000000.00,142000000.00,142000000.00,142000000.00,142000000.00,142000000.00,142000000.00,142000000.00,142000000.00,142000000.00,142000000.00,142000000.00,142000000.00,142000000.00,142000000.00,142000000.00,142000000.00,142000000.00,142000000.00,142000000.00,142000000.00,142000000.00,142000000.00,151000000.00,151000000.00,0.00,0.00,8026000000.00,7700000000.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,8110000000.00,8060000000.00,8046000000.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
temporaryEquityRedeemableNoncontrollingInterests,,,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8026000000.00,7700000000.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,8110000000.00,8060000000.00,8046000000.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
accumulatedOtherComprehensiveIncome,-4000000.00,-3000000.00,-2000000.00,-1000000.00,14000000.00,14000000.00,14000000.00,13000000.00,-80000000.00,-1000000.00,-80000000.00,-1000000.00,-15000000.00,-16000000.00,-16000000.00,-17000000.00,-21000000.00,-21000000.00,-21000000.00,-22000000.00,-17000000.00,-19000000.00,-17000000.00,-18000000.00,-21000000.00,-21000000.00,-23000000.00,-23000000.00,-2000000.00,-1000000.00,-5000000.00,-3000000.00,-5000000.00,-5000000.00,-9000000.00,-9000000.00,6000000.00,6000000.00,3000000.00,3000000.00,-19000000.00,-9000000.00,-15000000.00,-8000000.00,2000000.00,-30000000.00,-35000000.00,-50000000.00,-25000000.00,-21000000.00,-20000000.00,-17000000.00,-10000000.00,-13000000.00,-4000000.00,-16000000.00,-21000000.00,-13000000.00,6000000.00,4000000.00,51000000.00,-66000000.00,-19000000.00,36000000.00,41000000.00,42000000.00,23000000.00,62000000.00,-26000000.00,-42000000.00,-54000000.00,-36000000.00,-30000000.00,-44000000.00,-43000000.00,-55000000.00,-39000000.00,-55000000.00,-58000000.00,-53000000.00,-113000000.00,-110000000.00,-110000000.00,-102000000.00,-3000000.00,-7000000.00,-10000000.00,-384000.00,-9872000.00,-10871000.00,-9512000.00,-6204367000.00,-6159140000.00,-6059772000.00,-5967122000.00,-5891300000.00,-5839500000.00,-5771400000.00,-5688900000.00,-5602800000.00,-5527700000.00,-5440500000.00,-5361900000.00,-5285400000.00,,,,
additionalPaidInCapital,,,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,5540000000.00,0.00,0.00,0.00,5556000000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8026000000.00,7700000000.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,8110000000.00,8060000000.00,8046000000.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
commonStockTotalEquity,,3000000.00,3000000.00,3000000.00,3000000.00,3000000.00,3000000.00,3000000.00,3000000.00,3000000.00,3000000.00,3000000.00,2000000.00,2000000.00,2000000.00,2000000.00,2000000.00,2000000.00,2000000.00,2000000.00,2000000.00,2000000.00,2000000.00,2000000.00,2000000.00,2000000.00,2000000.00,2000000.00,2000000.00,2000000.00,2000000.00,2000000.00,2000000.00,2000000.00,2000000.00,2000000.00,2000000.00,2000000.00,2000000.00,2000000.00,2000000.00,2000000.00,2000000.00,2000000.00,2000000.00,2000000.00,2000000.00,2000000.00,2000000.00,2000000.00,2000000.00,2000000.00,2000000.00,2000000.00,2000000.00,2000000.00,2000000.00,2000000.00,2000000.00,2000000.00,2000000.00,2000000.00,2000000.00,2000000.00,2000000.00,2000000.00,2000000.00,2000000.00,2000000.00,2000000.00,2000000.00,2000000.00,2000000.00,2000000.00,2000000.00,2000000.00,2000000.00,2000000.00,2000000.00,2000000.00,2000000.00,2000000.00,2000000.00,2000000.00,2000000.00,1000000.00,1000000.00,1380000.00,1375000.00,1372000.00,1372000.00,1372000.00,1372000.00,1372000.00,1372000.00,1400000.00,1400000.00,1400000.00,1400000.00,1400000.00,1400000.00,1400000.00,1400000.00,1400000.00,,,,
preferredStockTotalEquity,,,,,,,,,,,,,,,,,,,,,142000000.00,142000000.00,142000000.00,142000000.00,142000000.00,142000000.00,142000000.00,142000000.00,142000000.00,142000000.00,142000000.00,142000000.00,142000000.00,142000000.00,142000000.00,142000000.00,142000000.00,142000000.00,142000000.00,142000000.00,142000000.00,142000000.00,142000000.00,142000000.00,8026000000.00,7700000000.00,0.00,142000000.00,0.00,0.00,0.00,142000000.00,0.00,0.00,8110000000.00,195000000.00,8046000000.00,0.00,,195000000.00,195000000.00,195000000.00,195000000.00,195000000.00,195000000.00,195000000.00,195000000.00,195000000.00,195000000.00,195000000.00,195000000.00,195000000.00,195000000.00,195000000.00,195000000.00,195000000.00,196000000.00,182000000.00,182000000.00,182000000.00,213000000.00,235000000.00,235000000.00,193000000.00,194000000.00,235000000.00,235000000.00,235197000.00,235197000.00,235197000.00,235197000.00,235197000.00,235197000.00,235197000.00,235197000.00,,,,,,,,,,,,,
retainedEarningsTotalEquity,,3817000000.00,3745000000.00,3646000000.00,3636000000.00,3336000000.00,3282000000.00,3182000000.00,3199000000.00,2915000000.00,2850000000.00,2757000000.00,2769000000.00,2525000000.00,2404000000.00,2380000000.00,2408000000.00,2161000000.00,2099000000.00,2024000000.00,2073000000.00,1827000000.00,1699000000.00,1660000000.00,1830000000.00,1649000000.00,1563000000.00,1568000000.00,1643000000.00,1376000000.00,1333000000.00,1331000000.00,1405000000.00,1161000000.00,1111000000.00,1103000000.00,1154000000.00,957000000.00,906000000.00,907000000.00,967000000.00,762000000.00,0.00,0.00,8026000000.00,7700000000.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,8110000000.00,8060000000.00,8046000000.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
treasuryStock,,,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-8026000000.00,-7700000000.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,-8110000000.00,-8060000000.00,-8046000000.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
accumulatedAmortization,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nonCurrrentAssetsOther,1279000000.00,-822000000.00,1093000000.00,2605000000.00,1540000000.00,1632000000.00,1217000000.00,1647000000.00,593000000.00,510000000.00,482000000.00,1077000000.00,382000000.00,377000000.00,350000000.00,876000000.00,329000000.00,741000000.00,727000000.00,650000000.00,696000000.00,786000000.00,702000000.00,522000000.00,173000000.00,284000000.00,335000000.00,538000000.00,260000000.00,336000000.00,431000000.00,575000000.00,2174000000.00,2050000000.00,2063000000.00,664000000.00,1858000000.00,1867000000.00,1918000000.00,698000000.00,2354000000.00,2314000000.00,2328000000.00,749000000.00,2381000000.00,2283000000.00,2387000000.00,2390000000.00,1131000000.00,1265000000.00,1231000000.00,1289000000.00,1815000000.00,1851000000.00,1863000000.00,1853000000.00,2082000000.00,2099000000.00,2134000000.00,-1174000000.00,1244000000.00,1481000000.00,1360000000.00,2150000000.00,1544000000.00,1617000000.00,1504000000.00,214000000.00,1861000000.00,1759000000.00,1170000000.00,1550000000.00,1114000000.00,1152000000.00,1129000000.00,1615000000.00,-165000000.00,1408000000.00,1424000000.00,1425000000.00,1445000000.00,1463000000.00,1495000000.00,1133000000.00,1065000000.00,1110000000.00,1143000000.00,1110499000.00,1069458000.00,757410000.00,1077912000.00,1087576000.00,1087432000.00,1106105000.00,1155858000.00,1133400000.00,1111700000.00,1138300000.00,1146800000.00,1148200000.00,1122200000.00,1131700000.00,1151500000.00,1129200000.00,,,,
