,2023-09-30,2023-06-30,2023-03-31,2022-12-31,2022-09-30,2022-06-30,2022-03-31,2021-12-31,2021-09-30,2021-06-30,2021-03-31,2020-12-31,2020-09-30,2020-06-30,2020-03-31,2019-12-31,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-03-31,2016-12-31,2017-06-30
date,2023-09-30,2023-06-30,2023-03-31,2022-12-31,2022-09-30,2022-06-30,2022-03-31,2021-12-31,2021-09-30,2021-06-30,2021-03-31,2020-12-31,2020-09-30,2020-06-30,2020-03-31,2019-12-31,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-03-31,2016-12-31,
filing_date,2023-11-02,2023-08-04,2023-04-28,2023-02-24,2022-11-03,2022-08-04,2022-04-29,2022-02-24,2021-11-04,2021-08-05,2021-04-30,2021-02-25,2020-10-29,2020-07-31,2020-04-29,2020-02-27,2019-10-31,2019-08-02,2019-05-03,2019-02-28,2018-11-14,2018-06-30,2018-03-31,2017-12-31,2017-09-30,,,
currency_symbol,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,
noncontrollingInterestInConsolidatedEntity,,,,,,,,,,,,,,,,,,,,,,,,,,,,
temporaryEquityRedeemableNoncontrollingInterests,,,,,,,,,,,,,,,,,,,,,,,,,,,,
accumulatedOtherComprehensiveIncome,-16800000.00,-16100000.00,-15900000.00,-15700000.00,-15800000.00,-16300000.00,-17100000.00,-19300000.00,-20200000.00,-20300000.00,-21100000.00,-22100000.00,-23000000.00,-23700000.00,-24000000.00,-19700000.00,-20600000.00,-20000000.00,-18300000.00,-17700000.00,-19400000.00,-19300000.00,,-19800000.00,,,,
additionalPaidInCapital,,,,,,,,,,,,,,,,,,,,,,,,,,,,
commonStockTotalEquity,,500000.00,500000.00,500000.00,500000.00,500000.00,500000.00,500000.00,500000.00,500000.00,500000.00,500000.00,500000.00,500000.00,500000.00,500000.00,500000.00,500000.00,500000.00,500000.00,,,,,,,,
preferredStockTotalEquity,,,,,,,,,,,,,,,,,,,,,,,,,,,,
retainedEarningsTotalEquity,,607300000.00,568800000.00,515500000.00,363300000.00,333700000.00,297300000.00,279500000.00,272700000.00,251500000.00,233200000.00,219700000.00,211700000.00,182900000.00,152000000.00,122900000.00,104300000.00,74000000.00,44700000.00,19500000.00,,,,,,,,
treasuryStock,,,-500000.00,,-25300000.00,-25000000.00,-200000.00,,-5400000.00,,-700000.00,,-3400000.00,,-3000000.00,,-3200000.00,,-11900000.00,-3500000.00,,,,,,,,
accumulatedAmortization,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nonCurrrentAssetsOther,60100000.00,59000000.00,57500000.00,60000000.00,57700000.00,58400000.00,51700000.00,49900000.00,47300000.00,51000000.00,44800000.00,46200000.00,45200000.00,42200000.00,189800000.00,92900000.00,94300000.00,95700000.00,99500000.00,80100000.00,76900000.00,84000000.00,,87500000.00,,,,
deferredLongTermAssetCharges,,,,,,,,,,,,,,,,14300000.00,7700000.00,7600000.00,7300000.00,6900000.00,8800000.00,,,,,,,
nonCurrentAssetsTotal,2538100000.00,2520500000.00,2504200000.00,2483800000.00,2457800000.00,2466000000.00,2415200000.00,2420200000.00,2490300000.00,2306200000.00,1968200000.00,1981800000.00,1894400000.00,1854300000.00,1849600000.00,1545300000.00,1543600000.00,1549000000.00,1525000000.00,1505200000.00,1160200000.00,1179600000.00,,1173700000.00,,,,
capitalLeaseObligations,,,,,,,,,,,,,,,,,,,,,,,,,,,,
