,2023-08-31,2023-05-31,2023-02-28,2022-11-30,2022-08-31,2022-05-31,2022-02-28,2021-11-30,2021-08-31,2021-05-31,2021-02-28,2020-11-30,2020-08-31,2020-05-31,2020-02-29,2019-11-30,2019-08-31,2019-05-31,2019-02-28,2018-11-30,2018-08-31,2018-05-31,2018-02-28,2017-11-30,2017-08-31,2017-05-31,2017-02-28,2016-11-30,2016-08-31,2016-05-31,2016-02-29,2015-11-30,2015-08-31,2015-05-31,2015-02-28,2014-11-30,2014-08-31,2014-05-31,2014-02-28,2013-11-30,2013-08-31,2013-05-31,2013-02-28,2012-11-30,2012-08-31,2012-05-31,2012-02-29,2011-11-30,2011-08-31,2011-05-31,2011-02-28,2010-11-30,2010-08-31,2010-05-31,2010-02-28,2009-11-30,2009-08-31,2009-05-31,2009-02-28,2008-11-30,2008-08-31,2008-05-31,2008-02-29,2007-11-30,2007-08-31,2007-05-31,2007-02-28,2006-11-30,2006-08-31,2006-05-31,2006-02-28,2005-11-30,2005-08-31,2005-05-31,2005-02-28,2004-11-30,2004-08-31,2004-05-31,2004-02-29,2003-11-30,2003-08-31,2003-05-31,2003-02-28,2002-11-30,2002-08-31,2002-05-31,2002-02-28,2001-11-30,2001-08-31,2001-05-31,2001-02-28,2000-08-31,2000-11-30,2000-05-31,2000-02-29
changeInWorkingCapital,976878000.00,497440000.00,-384918000.00,-2432600000.00,1202586000.00,315531000.00,-551448000.00,-2155415000.00,237028000.00,116647000.00,323375000.00,-575831000.00,1104114000.00,685702000.00,-537901000.00,-1178308000.00,494236000.00,373716000.00,-347430000.00,-677139000.00,600712000.00,597135000.00,-509182000.00,-585936000.00,547196000.00,403717000.00,-1185188000.00,-85899000.00,852957000.00,198634000.00,-913156000.00,-469723000.00,394060000.00,396924000.00,-801341000.00,-314776000.00,573653000.00,151115000.00,-717380000.00,-884631000.00,251431000.00,360526000.00,-661496000.00,-1128940000.00,767430000.00,166886000.00,-164346000.00,-469682000.00,504642000.00,397588000.00,-230717000.00,-704312000.00,389004000.00,173877000.00,-41227000.00,-519190000.00,307910000.00,166120000.00,-155487000.00,-317125000.00,309706000.00,241274000.00,-40236000.00,-695732000.00,167791000.00,364367000.00,162717000.00,-442585000.00,233853000.00,299696000.00,412826000.00,-61583000.00,131918000.00,-47124000.00,413980000.00,-448591000.00,-62045000.00,-94778000.00,549734000.00,-197132000.00,83678000.00,64472000.00,103648000.00,-131654000.00,404965000.00,-39645000.00,110264000.00,-538074000.00,,,,,,,
stockBasedCompensation,383017000.00,472695000.00,631870000.00,425469000.00,360234000.00,407257000.00,546607000.00,365691000.00,275700000.00,331038000.00,424892000.00,311321000.00,259706000.00,290866000.00,372305000.00,274929000.00,236301000.00,263674000.00,346762000.00,246516000.00,225082000.00,245900000.00,293035000.00,212891000.00,183298000.00,209614000.00,252527000.00,149796000.00,173532000.00,226929000.00,228532000.00,129183000.00,148638000.00,195576000.00,207200000.00,128915000.00,151312000.00,186303000.00,206780000.00,126906000.00,142561000.00,174713000.00,184434000.00,114170000.00,125697000.00,150872000.00,160959000.00,100558000.00,106419000.00,125530000.00,133092000.00,85096000.00,99193000.00,107213000.00,120811000.00,98605000.00,109988000.00,383858000.00,132436000.00,116712000.00,117871000.00,142929000.00,123814000.00,110165000.00,88382000.00,126924000.00,126805000.00,123029000.00,161794000.00,,,,,,,,,,,,,,,,,,,,,,,,,,
otherNonCashItems,976878000.00,-286256000.00,37758000.00,54537000.00,185510000.00,10479000.00,-39976000.00,30191000.00,-120643000.00,-30874000.00,-156416000.00,-103806000.00,-42706000.00,26343000.00,-48359000.00,-120927000.00,49230000.00,-6300000.00,46990000.00,-42244000.00,-169985000.00,-17480000.00,-96140000.00,-4714000.00,32263000.00,547702000.00,-13391000.00,-141184000.00,-396806000.00,6979000.00,-527673000.00,-78868000.00,334148000.00,-61890000.00,-115255000.00,119335000.00,-129513000.00,30699000.00,22503000.00,45729000.00,80787000.00,27509000.00,-248937000.00,68497000.00,43275000.00,71268000.00,32948000.00,28587000.00,18992000.00,80201000.00,31951000.00,23156000.00,45171000.00,19726000.00,-4648000.00,89190000.00,310975000.00,-132956000.00,121968000.00,90228000.00,99637000.00,109545000.00,110715000.00,80340000.00,104303000.00,80278000.00,80267000.00,68313000.00,101691000.00,172143000.00,102204000.00,175063000.00,165504000.00,136373000.00,108799000.00,140536000.00,130356000.00,182890000.00,115739000.00,90413000.00,138409000.00,193751000.00,109184000.00,153165000.00,109791000.00,157977000.00,236228000.00,230360000.00,,,,,,,
freeCashFlow,3229094000.00,3147871000.00,2222563000.00,396568000.00,3613059000.00,2870039000.00,1990833000.00,349200000.00,2200137000.00,2242938000.00,2442211000.00,1509730000.00,2967416000.00,2591485000.00,1365271000.00,691848000.00,1874993000.00,1983281000.00,1219853000.00,949817000.00,1929872000.00,1813982000.00,791161000.00,872486000.00,1750736000.00,1656761000.00,50294000.00,999329000.00,1895373000.00,1497370000.00,169278000.00,516528000.00,1356549000.00,1299810000.00,219719000.00,821042000.00,1547755000.00,1277973000.00,216213000.00,122274000.00,1173281000.00,1411633000.00,543983000.00,-195362000.00,1592933000.00,1125128000.00,772434000.00,394383000.00,1244301000.00,1240279000.00,522529000.00,30916000.00,1150003000.00,903173000.00,615935000.00,184294000.00,971493000.00,970974000.00,578024000.00,396256000.00,943946000.00,1013729000.00,645456000.00,-120251000.00,637721000.00,895511000.00,634278000.00,98684000.00,713356000.00,746237000.00,611797000.00,290425000.00,435899000.00,523616000.00,725574000.00,-115780000.00,291220000.00,297499000.00,806095000.00,79149000.00,356425000.00,412213000.00,353502000.00,179403000.00,409406000.00,226084000.00,404508000.00,-239447000.00,,,,,,,
researchDevelopment,,,,,,,,,,,,,,,,,,,0.00,0.00,790779000.00,0.00,0.00,0.00,704317000.00,0.00,0.00,0.00,643407000.00,0.00,0.00,0.00,625541000.00,0.00,0.00,0.00,639513000.00,0.00,0.00,0.00,715094000.00,0.00,0.00,0.00,559611000.00,0.00,0.00,0.00,503222000.00,0.00,0.00,0.00,383700000.00,0.00,0.00,0.00,434937000.00,0.00,0.00,0.00,390168000.00,0.00,0.00,0.00,307357000.00,0.00,0.00,0.00,298354000.00,0.00,0.00,0.00,243449000.00,0.00,0.00,0.00,271943000.00,0.00,0.00,0.00,250374000.00,0.00,0.00,0.00,234558000.00,0.00,0.00,0.00,271336000.00,0.00,0.00,251764000.00,0.00,,
effectOfAccountingCharges,,,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,,
incomeBeforeTax,1959127000.00,2631681000.00,1946906000.00,2601618000.00,2244961000.00,2494624000.00,2050450000.00,2406132000.00,1917805000.00,2094001000.00,1762443000.00,1986867000.00,1783355000.00,1680773000.00,1509556000.00,1800647000.00,1560752000.00,1704307000.00,1376254000.00,1610484000.00,1456614000.00,1612558000.00,1244797000.00,1494124000.00,1292001000.00,874400000.00,1118510000.00,1331121000.00,1458913000.00,1293704000.00,1622592000.00,1228363000.00,1081461000.00,1132091000.00,1004960000.00,1192018000.00,1088058000.00,1175938000.00,950128000.00,1083577000.00,964904000.00,1146585000.00,1181349000.00,1046456000.00,946154000.00,1066453000.00,898540000.00,993027000.00,935398000.00,957849000.00,774147000.00,844628000.00,716594000.00,803280000.00,639390000.00,755105000.00,422482000.00,747771000.00,698962000.00,808521000.00,806874000.00,877821000.00,649578000.00,773489000.00,684290000.00,709385000.00,584078000.00,641165000.00,526133000.00,711887000.00,161932000.00,523715000.00,542469000.00,688403000.00,490962000.00,484168000.00,382287000.00,565752000.00,337381000.00,513150000.00,781737000.00,267717000.00,402985000.00,433254000.00,133310000.00,441611000.00,155668000.00,204341000.00,700715000.00,94142000.00,502397000.00,464587000.00,1063000000.00,983114000.00,643000000.00
minorityInterest,-35249000.00,38339000.00,27035000.00,31350000.00,-27257000.00,33241000.00,22587000.00,28706000.00,568842000.00,20146000.00,534400000.00,21781000.00,17495000.00,24437000.00,17342000.00,18200000.00,15121000.00,19133000.00,16271000.00,16604000.00,18847000.00,15121000.00,55837000.00,64882000.00,50721000.00,35333000.00,48456000.00,55273000.00,61555000.00,53036000.00,73338000.00,49782000.00,50497000.00,56533000.00,52466000.00,60712000.00,59152000.00,64477000.00,51031000.00,59800000.00,56327000.00,63804000.00,85296000.00,67214000.00,57873000.00,73612000.00,70267000.00,69671000.00,70932000.00,71056000.00,62733000.00,70842000.00,64781000.00,72922000.00,62119000.00,79981000.00,51284000.00,92560000.00,90972000.00,113367000.00,115443000.00,138482000.00,127239000.00,124273000.00,114453000.00,128017000.00,115814000.00,121625000.00,155930000.00,156535000.00,34432000.00,112906000.00,133596000.00,180731000.00,130826000.00,123278000.00,116621000.00,158460000.00,96884000.00,160234000.00,130670000.00,144934000.00,131130000.00,141746000.00,39627000.00,159337000.00,14166000.00,118462000.00,0.00,0.00,0.00,,0.00,,
sellingGeneralAdministrative,1066404000.00,1084288000.00,1082228000.00,1043023000.00,1099625000.00,1050697000.00,1047565000.00,1028070000.00,992558000.00,879122000.00,802231000.00,780451000.00,741888000.00,697751000.00,707573000.00,689373000.00,689883000.00,626191000.00,647687000.00,598397000.00,680219000.00,592264000.00,566241000.00,564591000.00,582342000.00,1057968000.00,494014000.00,509246000.00,519798000.00,449839000.00,451440000.00,465466000.00,486683000.00,516673000.00,420962000.00,444007000.00,471137000.00,458341000.00,441605000.00,448053000.00,472612000.00,458631000.00,455551000.00,448852000.00,468920000.00,455233000.00,454314000.00,432517000.00,471610000.00,527442000.00,435499000.00,385726000.00,432793000.00,410057000.00,413335000.00,412121000.00,432602000.00,410532000.00,957867000.00,1069931000.00,1115422000.00,1056172000.00,1009182000.00,970355000.00,945082000.00,921475000.00,839358000.00,816573000.00,844059000.00,815760000.00,738759000.00,802368000.00,778395000.00,803668000.00,738397000.00,764758000.00,732270000.00,731782000.00,674795000.00,689953000.00,688833000.00,701639000.00,641669000.00,726564000.00,803455000.00,792770000.00,816902000.00,768192000.00,831009000.00,736159000.00,621858000.00,592317000.00,544000000.00,526357000.00,544000000.00
sellingAndMarketingExpenses,1730422000.00,1738621000.00,1563567000.00,1550019000.00,1578243000.00,1660919000.00,1414814000.00,1454425000.00,1514969000.00,1406606000.00,1139486000.00,1227176000.00,1153949000.00,1118204000.00,1162653000.00,1191123000.00,1173240000.00,1184164000.00,1020036000.00,1070016000.00,1090241000.00,1107138000.00,999389000.00,1001789000.00,1007769000.00,986228000.00,871489000.00,888827000.00,940544000.00,933770000.00,830332000.00,875793000.00,924114000.00,874713000.00,798644000.00,907574000.00,918118000.00,899250000.00,837255000.00,928210000.00,893001000.00,886641000.00,834047000.00,868202000.00,839187000.00,854476000.00,772338000.00,837477000.00,820841000.00,832374000.00,709779000.00,731471000.00,698325000.00,714487000.00,623386000.00,621860000.00,552165000.00,524879000.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
