,2023-09-30,2023-06-30,2023-03-31,2022-12-31,2022-09-30,2022-06-30,2022-03-31,2021-12-31,2021-09-30,2021-06-30,2021-03-31,2020-12-31,2020-09-30,2020-06-30,2020-03-31,2019-12-31,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2004-03-31,2003-12-31
date,2023-09-30,2023-06-30,2023-03-31,2022-12-31,2022-09-30,2022-06-30,2022-03-31,2021-12-31,2021-09-30,2021-06-30,2021-03-31,2020-12-31,2020-09-30,2020-06-30,2020-03-31,2019-12-31,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2004-03-31,2003-12-31
filing_date,2023-10-27,2023-07-28,2023-05-05,2023-02-17,2022-11-04,2022-07-29,2022-05-06,2022-02-18,2021-10-29,2021-07-30,2021-05-07,2021-02-19,2020-10-30,2020-07-31,2020-05-08,2020-02-14,2019-11-01,2019-08-02,2019-05-10,2019-02-15,2018-11-02,2018-08-03,2018-05-04,2018-02-23,2017-11-03,2017-08-04,2017-05-05,2017-03-03,2016-11-09,2016-08-05,2016-05-06,2016-02-26,2015-11-06,2015-07-31,2015-05-01,2015-02-13,2014-11-07,2014-08-01,2014-05-01,2014-02-14,2013-11-08,2013-08-02,2013-05-03,2013-02-15,2012-11-02,2012-08-03,2012-05-04,2012-03-02,2011-11-04,2011-08-05,2011-05-06,2011-03-04,2010-11-05,2010-08-06,2010-05-07,2010-03-09,2009-11-06,2009-08-07,2009-05-11,2009-03-09,2008-11-10,2008-08-08,2008-05-08,2008-03-05,2007-11-09,2007-08-07,2007-05-07,2007-02-28,2006-11-08,2006-08-09,2006-05-09,2006-03-15,2005-11-09,2005-08-09,2005-05-13,2005-03-31,2004-11-12,2004-08-03,2004-05-13,
currency_symbol,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD
reconciledDepreciation,18186000.00,17991000.00,2624000.00,17984000.00,16860000.00,16809000.00,16955000.00,16737000.00,16679000.00,16455000.00,15959000.00,14903000.00,14338000.00,13852000.00,13769000.00,13797000.00,13967000.00,14233000.00,14194000.00,14399000.00,13685000.00,13782000.00,13711000.00,13617792.00,13540394.00,13643564.00,13785250.00,16010526.00,9395289.00,443112.00,877533.00,1299250.00,1250761.00,1447642.00,1438677.00,1595018.00,1806683.00,2158353.00,1811683.00,1922205.00,1868670.00,1827595.00,1632131.00,1612605.00,1574512.00,1540217.00,1176755.00,1820565.00,1800461.00,1898034.00,432465.00,192317.00,167984.00,166114.00,43739.00,68782.00,120877.00,283022.00,283022.00,24204.00,237853.00,-3719.00,493521.00,1277796.00,866683.00,-1000059.00,443061.00,63172.00,-204754.00,-44502.00,-33736.00,-763468.00,-15400.00,362484.00,250478.00,-1679066.00,123960.00,,,
ebit,301250000.00,282202000.00,93325000.00,-2339990.53,-16636463.90,-16625814.00,138659000.00,210359000.00,143182000.00,132877000.00,126043000.00,163450000.00,139558000.00,99358000.00,-21810000.00,101640000.00,90540000.00,83438000.00,66393000.00,103227000.00,74554000.00,61438000.00,52680000.00,47248999.00,48866805.00,37664254.00,43039942.00,57730524.00,30042830.00,25370366.00,15771939.00,19225296.00,29117552.00,23979832.00,30826266.00,20693175.00,77624585.00,24577119.00,18057069.00,15221585.00,15720737.00,14481556.00,17815811.00,9282303.00,11845412.00,25916825.00,14521622.00,-16370894.00,8974716.00,5438016.00,13308098.00,-26879148.00,13801875.00,147065467.00,44461053.00,-114622743.00,-23337542.00,-27465874.00,14897078.00,-86941556.00,30774196.00,39585328.00,44008891.00,54589696.00,60365269.00,79213007.00,54961100.00,43767808.00,34262045.00,31372814.00,33704559.00,24609501.00,20934220.00,32556931.00,18031794.00,16400514.00,13226031.00,0.00,0.00,0.00
ebitda,303536000.00,300193000.00,95949000.00,300009.47,223536.10,183186.00,155614000.00,212224000.00,159861000.00,149332000.00,142002000.00,178353000.00,153896000.00,113210000.00,-8041000.00,103487000.00,104507000.00,97671000.00,80587000.00,105141000.00,88239000.00,75220000.00,66391000.00,60866791.00,62407199.00,51307818.00,56825192.00,59623014.00,39438119.00,25813478.00,16649472.00,20524546.00,30368313.00,25427474.00,32264943.00,22288193.00,79431268.00,26735472.00,19868752.00,17143790.00,17589407.00,16309151.00,19447942.00,10894908.00,13419924.00,27457042.00,15698377.00,-14550329.00,10765461.00,7336050.00,13740563.00,-26686831.00,13969859.00,147231581.00,44504792.00,-114553961.00,-23216665.00,-27182852.00,15180100.00,-86917352.00,31012049.00,39581609.00,44502412.00,55867492.00,61231952.00,78212948.00,55404161.00,43830980.00,34057291.00,31328312.00,33670823.00,23846033.00,20918820.00,32919415.00,18282272.00,14721448.00,13349991.00,9090492.00,5728220.00,
depreciationAndAmortization,2286000.00,17991000.00,2624000.00,2640000.00,16860000.00,16809000.00,16955000.00,1865000.00,16679000.00,16455000.00,15959000.00,14903000.00,14338000.00,13852000.00,13769000.00,1847000.00,13967000.00,14233000.00,14194000.00,1914000.00,13685000.00,13782000.00,13711000.00,13617792.00,13540394.00,13643564.00,13785250.00,1892490.00,9395289.00,443112.00,877533.00,1299250.00,1250761.00,1447642.00,1438677.00,1595018.00,1806683.00,2158353.00,1811683.00,1922205.00,1868670.00,1827595.00,1632131.00,1612605.00,1574512.00,1540217.00,1176755.00,1820565.00,1790745.00,1898034.00,432465.00,192317.00,167984.00,166114.00,43739.00,68782.00,120877.00,283022.00,283022.00,24204.00,237853.00,-3719.00,493521.00,1277796.00,866683.00,-1000059.00,443061.00,63172.00,-204754.00,-44502.00,-33736.00,-763468.00,-15400.00,362484.00,250478.00,-1679066.00,123960.00,,,
nonOperatingIncomeNetOther,,4313000.00,14326000.00,-4581000.00,1486000.00,6547000.00,5862000.00,2932000.00,5086000.00,4759000.00,22109000.00,20896000.00,30490000.00,18816000.00,2038000.00,-5809000.00,3718000.00,3264000.00,2023000.00,10000.00,-5988000.00,1387000.00,746000.00,-4706388.00,995312.00,-2944.00,7879020.00,,4929375.00,15390235.00,2504995.00,5116996.00,6013042.00,1534025.00,2790827.00,2642117.00,77071963.00,7891759.00,40048.00,40937.00,1086049.00,-81804.00,3681115.00,,,,,,8817785.00,1951146.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
operatingIncome,1450000.00,1430000.00,93325000.00,-2339990.53,-16636463.90,-16625814.00,138659000.00,195487000.00,-22034000.00,-28514000.00,-27581000.00,3976000.00,1033000.00,751000.00,2192000.00,9674000.00,2237000.00,3147000.00,2803000.00,10095000.00,2651000.00,2964000.00,2910000.00,10973000.00,2668055000.00,2863259000.00,3223204000.00,14881275000.00,2960940000.00,4426555000.00,5331532000.00,27666252000.00,7202851000.00,7201834000.00,8450343000.00,32641249000.00,8443877000.00,9001383000.00,8661515000.00,15221585.00,6939947000.00,8231822000.00,8895434000.00,30173754000.00,7884029000.00,8312794000.00,9023161000.00,24168370000.00,7807389000.00,8264317000.00,5420186000.00,-26879148.00,806751000.00,985271000.00,303455000.00,916246000.00,385112000.00,1587692000.00,1470796000.00,3150466000.00,1422330000.00,39585328.00,44008891.00,264648114896.00,60365269.00,79213007.00,54961100.00,169056462728.00,34262045.00,31372814.00,33704559.00,117337038723.00,20934220.00,32556931.00,18031794.00,55645703806.00,13226031.00,9090492.00,5728220.00,0.00
otherOperatingExpenses,41289000.00,42675000.00,43782000.00,42783.00,39177.00,39442.00,42560000.00,297000.00,42122000.00,43829000.00,43117000.00,149278000.00,34262000.00,35473000.00,36695000.00,10220.00,35424000.00,32713000.00,34160000.00,224336000.00,30212000.00,31671000.00,32290000.00,191995591.00,27777178000.00,25946606000.00,23679368000.00,63348471000.00,17035683000.00,27127453000.00,9770781000.00,67324354000.00,13962071000.00,21786827000.00,17758568000.00,42085683000.00,18173118000.00,10975628000.00,10160087000.00,27000000.00,9130061000.00,10130012000.00,9953798000.00,38136958000.00,9474245000.00,9956239000.00,9810085000.00,33327450000.00,9614253000.00,10245807000.00,5889275000.00,37000000.00,2957338000.00,3593115000.00,2339807000.00,11565529000.00,2744949000.00,5122876000.00,3723129000.00,11090904000.00,3292437000.00,2722002000.00,2014343000.00,9245087205.00,2039437000.00,1906311000.00,1485148000.00,4586134943.00,1151596000.00,29000000.00,1179931000.00,4202927887.00,19948312.00,16956687.00,15154209.00,2298336252.00,1965924.00,617137.00,613306.00,0.00
interestExpense,229180000.00,227195000.00,219373000.00,207538000.00,160452000.00,107067000.00,82559000.00,67883000.00,55560000.00,46378000.00,42184000.00,40044000.00,37888000.00,41302000.00,49982000.00,48186000.00,48064000.00,48284000.00,41865000.00,42999000.00,39548000.00,37884000.00,33387000.00,26374359.00,23849417.00,20411386.00,19436838.00,20664442.00,16966228.00,13243488.00,12748613.00,12314640.00,11885363.00,11592762.00,13927367.00,13755449.00,12334034.00,11222597.00,10591378.00,10444109.00,10645725.00,10333073.00,10642244.00,9824542.00,9510083.00,9770807.00,11761400.00,11411004.00,11407229.00,15792751.00,13040949.00,13504372.00,15209936.00,16177468.00,18087260.00,19062718.00,20797420.00,21091121.00,19150816.00,21296971.00,28198310.00,27857322.00,31304099.00,37444592.00,39625100.00,38527983.00,32112519.00,29360656.00,23405789.00,21576662.00,18350312.00,15266254.00,12462458.00,9690559.00,8326153.00,7846079.00,5592059.00,3310544.00,2623893.00,1700000.00
taxProvision,5854000.00,5553000.00,8029000.00,4318000.00,-374000.00,5352000.00,8188000.00,12929000.00,9905000.00,10959000.00,12492000.00,24900000.00,17785000.00,12077000.00,-14370000.00,4073000.00,6623000.00,4350000.00,-10000.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
interestIncome,336474000.00,335737000.00,327947000.00,320597000.00,4748000.00,201328000.00,166698000.00,144315000.00,125480000.00,105148000.00,91144000.00,19403000.00,32358000.00,83080000.00,88526000.00,81983000.00,80509000.00,82171000.00,2151000.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
netInterestIncome,107294000.00,108542000.00,108574000.00,113059000.00,99326000.00,94261000.00,84139000.00,76432000.00,69920000.00,58770000.00,48960000.00,46114000.00,43813000.00,41778000.00,38544000.00,33797000.00,32445000.00,33887000.00,29412000.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
extraordinaryItems,,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5328000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1021000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
nonRecurring,,7672000.00,3177000.00,11411000.00,412000.00,-1949000.00,-662000.00,-5096000.00,-3272000.00,549000.00,1652000.00,36191000.00,-2227000.00,2395000.00,-21537000.00,,,-1000000.00,,0.00,-10170000.00,2000000.00,0.00,500000.00,1700000.00,1500000.00,1200000.00,50892944.00,6406258.00,11945734.00,3109910.00,3134000.00,0.00,0.00,0.00,250000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,750000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
otherItems,,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
incomeTaxExpense,-5854000.00,5553000.00,8029000.00,4318000.00,-374000.00,5352000.00,8188000.00,12929000.00,9905000.00,10959000.00,12492000.00,24900000.00,17785000.00,12077000.00,-14370000.00,4072000.00,6623000.00,4350000.00,-10000.00,8635000.00,5381000.00,4499000.00,-8784000.00,-2885000.00,6708000.00,3435000.00,6101000.00,525000.00,300000.00,5825136488.00,-4183887387.00,18174638482.00,8152793363.00,3308398762.00,6574053367.00,93048488300.00,54970578034.00,2475896597.00,-8650923502.00,-203915.00,4085393920.00,4284119930.00,3546102810.00,-275000.00,275000.00,600000.00,-1401558.00,-51823016390.00,-11019477900.00,-12252002590.00,-5407145041.00,760000.00,-1462548940.00,1800000.00,-285366700.00,-100900614000.00,-364316320.00,-50123595879.00,-5705383184.00,6787069000.00,1428672000.00,2679464000.00,2333290000.00,1800000.00,701862000.00,9000000.00,6085000.00,36006655.00,10845399744.00,21576662.00,15338892753.00,41043775.00,0.00,0.00,0.00,16518247.00,5592059.00,0.00,0.00,0.00
totalRevenue,35463000.00,173768000.00,181672000.00,196959000.00,134360000.00,144699000.00,143042000.00,182496000.00,139498000.00,139941000.00,128988000.00,165908000.00,118875000.00,108499000.00,40849000.00,96162000.00,95003000.00,83959000.00,74260000.00,107825000.00,83532000.00,68334000.00,71387000.00,71100607.00,66279326.00,58792143.00,60419924.00,61664553.00,47538258.00,32929641.00,19098700.00,23595005.00,21054633.00,29910817.00,21463285.00,20758628.00,26086372.00,23421402.00,23840388.00,20992422.00,21785771.00,22833182.00,22621470.00,16532510.00,18738956.00,18414309.00,16900198.00,10364964.00,14951551.00,11085894.00,10408680.00,237047192.00,10271536.00,606264.00,10536147.00,5943996.00,10006170.00,4237557.00,68824664.00,25873140.00,26237469.00,23478471.00,24132924.00,30229361.00,33988330.00,62315265.00,34354304.00,24921810.00,18229804.00,17320819.00,22409706.00,16428036.00,14646348.00,37611239.00,15182803.00,13666978.00,11260107.00,8634233.00,5560602.00,10169000.00
totalOperatingExpenses,1479000.00,1365000.00,1383000.00,694.00,366.00,542.00,535000.00,297000.00,149000.00,129000.00,143000.00,-112102000.00,1300000.00,1035000.00,117000000.00,88000000.00,93000000.00,89000000.00,86000000.00,92000000.00,85000000.00,77000000.00,76000000.00,69000000.00,57000000.00,58000000.00,56000000.00,51000000.00,48000000.00,23000000.00,29000000.00,27000000.00,24000000.00,28000000.00,29000000.00,29000000.00,30000000.00,30000000.00,27000000.00,27000000.00,28000000.00,28000000.00,27000000.00,26000000.00,24000000.00,26000000.00,27000000.00,26000000.00,23000000.00,30000000.00,21000000.00,37000000.00,22000000.00,24000000.00,24000000.00,23000000.00,25000000.00,47000000.00,22000000.00,24000000.00,33000000.00,36000000.00,37000000.00,32000000.00,50000000.00,27000000.00,44000000.00,27000000.00,31000000.00,29000000.00,25000000.00,11000000.00,19000000.00,16000000.00,14000000.00,-1935806.00,1965924.00,1073396.00,780924.00,0.00
costOfRevenue,39810000.00,41310000.00,42399000.00,42089.00,38811.00,38900.00,42025000.00,171796000.00,41973000.00,43700000.00,42974000.00,144380000.00,32962000.00,34438000.00,34252000.00,123102000.00,32861000.00,30022000.00,31764000.00,112470000.00,27775000.00,28815000.00,29494000.00,95326000.00,25194433000.00,23324684000.00,21041464000.00,49847446000.00,14216679000.00,23271189000.00,5454226000.00,44086520000.00,7933486000.00,15819183000.00,11373480000.00,14154874838.00,10906259000.00,3552548000.00,3635949000.00,16810000.00,2995322000.00,2968678000.00,3083639000.00,10119518537.00,2301442000.00,2381817000.00,2484778000.00,11159216875.00,2323734000.00,3035433000.00,2088054000.00,45986000.00,1853626000.00,1995469000.00,1904953000.00,10154276000.00,2136499000.00,3509911000.00,2391984000.00,8036154136.00,1906843000.00,2686002000.00,1977343000.00,9250397101.00,1989437000.00,1879311000.00,1441148000.00,4590683671.00,1120596000.00,5279000.00,1154931000.00,4207168610.00,948312.00,956687.00,1154209.00,2300272058.00,2102000.00,617137.00,613306.00,0.00
totalOtherIncomeExpenseNet,98964000.00,93142000.00,16950000.00,113385990.53,95316463.90,110092814.00,-50542000.00,-56182000.00,13260000.00,15131000.00,11631000.00,61388000.00,83983000.00,46599000.00,-86956000.00,48675326.00,43884000.00,35341000.00,25170000.00,51332000.00,46142000.00,24760000.00,24628000.00,13260225.00,27015205000.00,18886180000.00,18942484000.00,23767447762.00,8835719000.00,5811893000.00,-4196636000.00,18162323842.00,8140908000.00,3296806000.00,6560126000.00,60321253824.00,54958244000.00,2464674000.00,-8661514880.00,-10271465.00,-2854553000.00,-3947702000.00,-5349331000.00,-44364535278.00,-9413919000.00,-14032163000.00,-15059444000.00,-75978885450.00,-18826867000.00,-20516320000.00,-5420185990.00,-14754626.00,-2269300000.00,-30755614000.00,-303453960.00,-308499824000.00,-385113740.00,-50144687000.00,-5724534000.00,-77593241000.00,2582228000.00,14367884672.00,14994073109.00,-180877187501.00,21381665731.00,-38527983.00,-32112519.00,-118642655728.00,10821993955.00,0.00,15320542441.00,-66950015723.00,-12462458.00,-9690559.00,-8326153.00,-30573021806.00,0.00,-3310544.00,-2623893.00,0.00
discontinuedOperations,,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,123588.00,-364407.00,-79716.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-186491.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
netIncomeFromContinuingOps,95055000.00,93332000.00,102246000.00,106726000.00,79054000.00,88115000.00,79929000.00,126376000.00,86064000.00,84257000.00,81110000.00,110260000.00,97721000.00,54089000.00,-65913000.00,49580000.00,45779000.00,40093000.00,30006000.00,48947000.00,37424000.00,24612000.00,37068000.00,31283225.00,23970572.00,18311495.00,23943708.00,86085032.00,16426034.00,12126878.00,3023326.00,6910656.00,9069469.00,12387070.00,5889737.00,-49826054.00,122177919.00,13354522.00,7342103.00,5141883.00,5171443.00,4202316.00,7227218.00,0.00,0.00,0.00,0.00,0.00,-2201693.00,-10300857.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
netIncomeApplicableToCommonShares,77924000.00,76164000.00,84319000.00,88153000.00,62710000.00,69909000.00,64057000.00,106003000.00,72804000.00,69126000.00,69479000.00,96617000.00,81997000.00,44091000.00,-59310000.00,35543000.00,33965000.00,28916000.00,22650000.00,37219000.00,27737000.00,17167000.00,26189000.00,21870930.00,16420958.00,11929438.00,15613674.00,20534000.00,10888172.00,10238000.00,1134896.00,5022226.00,15343759.00,10498640.00,15010469.00,5049296.00,63402121.00,11466057.00,5874761.00,3367171.00,3664679.00,2995866.00,6640239.00,14025000.00,2148000.00,14632000.00,347000.00,0.00,-2442229.00,-10354735.00,658000.00,111889000.00,-129763000.00,129763000.00,26392000.00,0.00,0.00,0.00,0.00,-2796000.00,2796000.00,11898000.00,12705000.00,15345000.00,20740000.00,31685000.00,16764000.00,14407000.00,10857000.00,9796000.00,15354000.00,9343000.00,8472000.00,22866000.00,9706000.00,8555000.00,7634000.00,5780000.00,3104000.00,0.00
preferredStockAndOtherAdjustments,,10342000.00,10342000.00,10342000.00,10342000.00,11214000.00,9056000.00,8673000.00,4913000.00,6414000.00,1888000.00,1890000.00,1888000.00,1888000.00,1888000.00,1890000.00,1888000.00,1888000.00,1888000.00,1890000.00,1888000.00,1888000.00,1888000.00,1888710.00,1888430.00,1888430.00,1888430.00,,1888430.00,1888430.00,1888430.00,1888430.00,1888430.00,1888430.00,1888430.00,1888430.00,1888430.00,1888465.00,1590930.00,1410305.00,1410333.00,1152617.00,533328.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
