,2023-09-30,2023-06-30,2023-03-31,2022-12-31,2022-09-30,2022-06-30,2022-03-31,2021-12-31,2021-09-30,2021-06-30,2021-03-31,2020-12-31,2020-09-30,2020-06-30,2020-03-31,2019-12-31,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2004-03-31,2003-12-31,2003-09-30,2003-06-30,2003-03-31,2002-12-31,2002-09-30,2002-06-30,2002-03-31,2001-09-30,2001-06-30,2001-03-31,2000-12-31,2000-09-30,2000-06-30,2000-03-31,2001-12-31
otherCurrentLiab,,,,55498000.00,-142654000.00,135241000.00,7470915000.00,166586000.00,39478000.00,495955000.00,9200550000.00,862000.00,8316816000.00,10039685000.00,8693282000.00,429000.00,10281094000.00,,,26537000.00,,,,34285000.00,,,,11474000.00,,,,29599000.00,,,,9252000.00,,,,10153000.00,,,,4756000.00,-306696000.00,,-300567000.00,-297608000.00,-340552000.00,-337239000.00,-334000000.00,6134000.00,-327740000.00,-313079000.00,-317957000.00,-316468000.00,-287697000.00,-262874000.00,-272732000.00,-258462000.00,-272629000.00,-255018000.00,-439614000.00,-257225000.00,-347942000.00,-441647000.00,-269292000.00,-2632000.00,-738104000.00,-812106000.00,-640526000.00,-7943000.00,-345144000.00,-442730000.00,-302736000.00,-332642000.00,-305956000.00,-408285000.00,-54145000.00,-171942000.00,-84846000.00,-158467000.00,-44376000.00,-286439000.00,30118000.00,36417000.00,28314000.00,21070000.00,-14875000.00,-8120000.00,-190028000.00,-104956000.00,-89957000.00,-11387000.00,
commonStock,78974000.00,78048000.00,77753000.00,84810000.00,85967000.00,90169000.00,95020000.00,92514000.00,92513000.00,92554000.00,95483000.00,95721000.00,91932000.00,91595000.00,91498000.00,91107000.00,91007000.00,90936000.00,90784000.00,90369000.00,90278000.00,90233000.00,89984000.00,89331000.00,88934000.00,88741000.00,88631000.00,88001000.00,87898000.00,82279000.00,82155000.00,81354000.00,81191000.00,76794000.00,76681000.00,76062000.00,74270000.00,74089000.00,72390000.00,70535000.00,64723000.00,63501000.00,62784000.00,61751000.00,61548000.00,60209000.00,58622000.00,57837000.00,57855000.00,57832000.00,57688000.00,56968000.00,56693000.00,56581000.00,56428000.00,56203000.00,56203000.00,56066000.00,51066000.00,50739000.00,50742000.00,51598000.00,45000000.00,46775000.00,46861000.00,53862000.00,53539000.00,53501000.00,55840000.00,55661000.00,55609000.00,55527000.00,40043000.00,38381000.00,38375000.00,38360000.00,38258000.00,38258000.00,36099000.00,35294000.00,14594000.00,14331000.00,14438000.00,14438000.00,14448000.00,14442000.00,14517000.00,14532000.00,14535000.00,14535000.00,14530000.00,14498000.00,14471000.00,4695000.00,
capitalStock,79002000.00,78076000.00,77781000.00,84838000.00,85995000.00,90197000.00,95048000.00,92542000.00,92541000.00,92582000.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
retainedEarnings,5328362000.00,4863124000.00,4518680000.00,3914124000.00,3974069000.00,3672387000.00,3322726000.00,2767422000.00,2716654000.00,2574707000.00,2640320000.00,2368555000.00,2403676000.00,1742426000.00,1995805000.00,1768764000.00,1575918000.00,1538558000.00,1519968000.00,1549978000.00,1521420000.00,1352092000.00,1258189000.00,1244781000.00,1231126000.00,1174169000.00,1147223000.00,1093284000.00,993598000.00,1001018000.00,986310000.00,1031151000.00,1015249000.00,917943000.00,835098000.00,829195000.00,812993000.00,745178000.00,708434000.00,718187000.00,679872000.00,623691000.00,503578000.00,477547000.00,450353000.00,458182000.00,439423000.00,428952000.00,386169000.00,399237000.00,380963000.00,349620000.00,346225000.00,325698000.00,327215000.00,312330000.00,280766000.00,283762000.00,274750000.00,233751000.00,259404000.00,270406000.00,265639000.00,216487000.00,232603000.00,225206000.00,200617000.00,190690000.00,168331000.00,158914000.00,116003000.00,112030000.00,102582000.00,95419000.00,83187000.00,86620000.00,73607000.00,62918000.00,52540000.00,42103000.00,34243000.00,28408000.00,22025000.00,17548000.00,13914000.00,11013000.00,3504000.00,7593000.00,5564000.00,2313000.00,2796000.00,893000.00,-881000.00,-1825000.00,
otherLiab,,,,,60177403000.00,60645669000.00,61256024000.00,71224467000.00,71099635000.00,66778358000.00,56739890000.00,64000274000.00,53413802000.00,52689014000.00,52326090000.00,52792023000.00,52870314000.00,51786190000.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
goodWill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
otherAssets,535546000.00,-6421783000.00,31871602000.00,-8925039000.00,27042462000.00,-20406750000.00,-26524862000.00,-28938345000.00,-25843024000.00,-31001497000.00,-29790141000.00,-32784496000.00,-37427815000.00,-35313885000.00,-31739601000.00,-35757820000.00,-36547789000.00,-35235353000.00,-32732621000.00,-30592823000.00,-29415203000.00,-29339427000.00,-30602199000.00,-30226328000.00,-30196594000.00,-29804776000.00,-27911748000.00,-26947081000.00,-29678524000.00,-27681344000.00,-26365565000.00,-24322141000.00,-24271810000.00,-22412206000.00,-23404508000.00,-21703478000.00,-19974462000.00,-18214781000.00,-16857454000.00,-14588735000.00,-14843168000.00,-14647018000.00,-15434123000.00,-14662271000.00,9652195000.00,9697142000.00,9907277000.00,9290166000.00,9013913000.00,9722393000.00,9679631000.00,9104039000.00,7675651000.00,7560538000.00,8319447000.00,8248018000.00,7739499000.00,7008162000.00,6703377000.00,6540204000.00,6347019000.00,6130434000.00,5823264000.00,11254310000.00,5880925000.00,5846879000.00,5619855000.00,10733107000.00,5484230000.00,5369024000.00,5244002000.00,9655041000.00,4724484000.00,4470110000.00,4338311000.00,4192687000.00,3967524000.00,3850125000.00,3705493000.00,3457317000.00,1416732000.00,1285261000.00,1170539000.00,1077448000.00,852442000.00,646970000.00,608410000.00,538263000.00,658247000.00,822654000.00,566628000.00,431916000.00,332823000.00,276131000.00,
cash,10188438000.00,5000657000.00,2777852000.00,1919669000.00,1808132000.00,1287225000.00,1933899000.00,4508982000.00,12684793000.00,11524265000.00,11087125000.00,9095522000.00,2656632000.00,2408635000.00,1833099000.00,2293392000.00,1138737000.00,1215967000.00,1115890000.00,344396000.00,1129242000.00,1259722000.00,723784000.00,1434045000.00,1285662000.00,1574913000.00,1172748000.00,791266000.00,812814000.00,1547041000.00,707177000.00,397749000.00,523614000.00,733814000.00,293764000.00,701514000.00,788800000.00,1464533000.00,679172000.00,897529000.00,934931000.00,746889000.00,882097000.00,1268545000.00,2397434000.00,1407830000.00,2527113000.00,404952000.00,572314000.00,949484000.00,746737000.00,597766000.00,664519000.00,845375000.00,704166000.00,528002000.00,427011000.00,134550000.00,108032000.00,214862000.00,17392000.00,13438000.00,19647000.00,18888000.00,9237000.00,22243000.00,28479000.00,29949000.00,41184000.00,35627000.00,43274000.00,112395000.00,60423000.00,47174000.00,30804000.00,62664000.00,38225000.00,33019000.00,252000000.00,32598000.00,11000000.00,15071000.00,215573000.00,21163000.00,99551000.00,146369000.00,184130000.00,529968000.00,,,,,,,
cashAndEquivalents,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
totalCurrentLiabilities,,,50821000.00,276371000.00,898669000.00,212177000.00,166067000.00,708558000.00,39478000.00,41019000.00,19599000.00,564865000.00,34773000.00,35962000.00,46324000.00,178326000.00,30277000.00,48084000.00,24681000.00,317706000.00,13712000.00,31313000.00,72191000.00,72432000.00,11067000.00,952000.00,19687000.00,180052000.00,12652000.00,35677000.00,9026000.00,262282000.00,4693000.00,21888000.00,13290000.00,13147000.00,3769000.00,26934000.00,18062000.00,312009000.00,29878000.00,1645000.00,10194000.00,54059000.00,306696000.00,11934000.00,300567000.00,297608000.00,340552000.00,337239000.00,334000000.00,149387000.00,327740000.00,313079000.00,317957000.00,316468000.00,287697000.00,262874000.00,272732000.00,258462000.00,272629000.00,255018000.00,439614000.00,257225000.00,347942000.00,441647000.00,269292000.00,431477000.00,738104000.00,812106000.00,640526000.00,424374000.00,345144000.00,442730000.00,302736000.00,332642000.00,305956000.00,408285000.00,54145000.00,171942000.00,84846000.00,158467000.00,44376000.00,286439000.00,75543000.00,83725000.00,97911000.00,83605000.00,14875000.00,8120000.00,190028000.00,104956000.00,89957000.00,11387000.00,
