,2023-06-30,2022-12-31,2022-06-30,2022-03-31,2021-12-31,2021-09-30,2021-06-30,2021-03-31,2020-12-31,2020-09-30,2020-06-30,2020-03-31,2019-12-31,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-06-30,2015-12-31,2015-06-30,2014-12-31,2014-06-30,2013-12-31,2013-06-30,2012-12-31,2012-06-30,2011-12-31,2011-06-30,2010-12-31,2010-06-30,2009-12-31,2009-06-30,2008-12-31,2008-06-30,2007-12-31,2007-06-30,2006-12-31,2006-06-30,2005-12-31,2005-06-30,2004-12-31,2004-06-30,2003-12-31,2003-06-30,2002-12-31,2002-06-30,2001-12-31,2001-06-30,2000-12-31,2000-06-30
date,2023-06-30,2022-12-31,2022-06-30,2022-03-31,2021-12-31,2021-09-30,2021-06-30,2021-03-31,2020-12-31,2020-09-30,2020-06-30,2020-03-31,2019-12-31,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-06-30,2015-12-31,2015-06-30,2014-12-31,2014-06-30,2013-12-31,2013-06-30,2012-12-31,2012-06-30,2011-12-31,2011-06-30,2010-12-31,2010-06-30,2009-12-31,2009-06-30,2008-12-31,2008-06-30,2007-12-31,2007-06-30,2006-12-31,2006-06-30,2005-12-31,2005-06-30,2004-12-31,2004-06-30,2003-12-31,2003-06-30,2002-12-31,2002-06-30,2001-12-31,2001-06-30,2000-12-31,2000-06-30
filing_date,2023-06-30,2022-12-31,2022-06-30,,2021-12-31,,2021-06-30,,2020-12-31,,2020-06-30,,2019-12-31,,2019-06-30,,2018-12-31,,2018-06-30,,2017-12-31,,2017-06-30,,2016-12-31,2016-06-30,2015-12-31,2015-06-30,2014-12-31,2014-06-30,2013-12-31,2013-06-30,2012-12-31,2012-06-30,2011-12-31,2011-06-30,2010-12-31,2010-06-30,2009-12-31,2009-06-30,2008-12-31,2008-06-30,2007-12-31,2007-06-30,2006-12-31,2006-06-30,2005-12-31,2005-06-30,2004-12-31,2004-06-30,2003-12-31,2003-06-30,2002-12-31,2002-06-30,2001-12-31,2001-06-30,2000-12-31,2000-06-30
currency_symbol,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD
currentDeferredRevenue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
netDebt,34888563.00,54653127.00,54380065.00,,55000000.00,,50000000.00,,40900000.00,,40900000.00,,40900000.00,,40809929.00,,48846064.00,,49000000.00,,-27726.00,,,,-4081.00,,-136.00,-680.00,-301.00,-561124.00,-457524.00,-2359301.00,-1908178.00,-403548.00,-933488.00,-1861987.00,-8041382.00,-371.00,-1700000.00,-300000.00,-2000000.00,,-3200000.00,-200000.00,-6300000.00,,-1300000.00,-400000.00,-1200000.00,-200000.00,,,,-100000.00,-700000.00,-600000.00,,-1300000.00
shortTermDebt,,,0.00,,0.00,,0.00,,0.00,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
shortLongTermDebt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
shortLongTermDebtTotal,35000000.00,55000000.00,55000000.00,,55000000.00,,50000000.00,,40900000.00,,40900000.00,,40900000.00,,40900000.00,,49000000.00,,49000000.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
otherStockholderEquity,418367290.00,418367290.00,434393511.00,,434393511.00,,450025560.00,,450025560.00,,450319462.00,,450319462.00,,447551315.00,,674054128.00,,504619696.00,,57289225.00,,56508281.00,,57389962.00,59467418.00,59654692.00,64553117.00,64542582.00,67352562.00,67348527.00,67823420.00,69899222.00,63039214.00,65665618.00,28358291.00,16776729.00,-72323347.00,81600000.00,81500000.00,81600000.00,81500000.00,80900000.00,81000000.00,81100000.00,81000000.00,81100000.00,81000000.00,81100000.00,81000000.00,81000000.00,81000000.00,81100000.00,81100000.00,111500000.00,111500000.00,111600000.00,118900000.00
propertyPlantEquipment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
totalCurrentAssets,1634882.00,420145.00,1243216.00,2608882.00,964246.00,1326957.00,2193179.00,6079038.00,665052.00,5288626.00,1945677.00,2436530.00,863266.00,1430322.00,3886005.00,4483608.00,936938.00,1840882.00,2700129.00,4427251.00,2663283.00,3150301.00,213.00,1348240.00,73070.00,27860.00,136.00,680.00,13523.00,561124.00,457524.00,2391797.00,2001119.00,403548.00,933488.00,1973648.00,8523983.00,4413916.00,1700000.00,300000.00,2000000.00,2100000.00,4000000.00,200000.00,8200000.00,200000.00,4200000.00,1200000.00,9400000.00,300000.00,300000.00,1200000.00,100000.00,300000.00,700000.00,600000.00,20300000.00,1400000.00
longTermInvestments,341308726.00,354506025.00,370515970.00,,506928638.00,,564133676.00,,526928357.00,,401233431.00,,482772121.00,482478624.00,458455528.00,458293922.00,501437760.00,501437760.00,537525161.00,537525161.00,91780091.00,91780091.00,74319908.00,74319908.00,67197580.00,,61480185.00,,78179647.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
netTangibleAssets,,,314570184.00,314570184.00,441576255.00,441576255.00,511802148.00,511802148.00,477472881.00,477472881.00,361292703.00,361292703.00,439329810.00,439329810.00,420040733.00,420040733.00,440818793.00,440818793.00,480954124.00,480954124.00,91924152.00,91924152.00,75129691.00,75129691.00,67384689.00,,60556104.00,,77469504.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
shortTermInvestments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
