,2023-09-30,2023-06-30,2023-03-31,2022-12-31,2022-09-30,2022-06-30,2022-03-31,2021-12-31,2021-09-30,2021-06-30,2021-03-31,2020-12-31,2020-09-30,2020-06-30,2020-03-31,2019-12-31,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31
date,2023-09-30,2023-06-30,2023-03-31,2022-12-31,2022-09-30,2022-06-30,2022-03-31,2021-12-31,2021-09-30,2021-06-30,2021-03-31,2020-12-31,2020-09-30,2020-06-30,2020-03-31,2019-12-31,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31
filing_date,2023-10-27,2023-07-31,2023-05-02,2023-03-02,2022-11-03,2022-08-11,2022-03-31,2022-03-30,2021-09-30,2021-06-30,2021-03-31,2021-03-02,2020-09-30,2020-07-02,2020-05-05,2020-03-05,2019-10-01,2019-07-30,2019-04-04,2019-03-08,2018-09-30,2018-06-30,2018-03-31,2018-03-09,2017-09-30,2017-06-30,2017-03-31,2017-03-20,2016-09-30,2016-06-30,2016-03-31,2016-03-23,2015-09-30,2015-06-30,2015-03-31,2015-03-30,2014-09-30,2014-06-30,2014-03-31,2014-03-18,2013-09-30,2013-06-30,2013-03-31,2013-03-13,2012-11-07,2012-06-30,2012-03-31,2012-03-23,2011-09-30,2011-07-18,2011-03-31,2011-03-23,2010-09-30,2010-06-30,2010-03-31,2010-03-16,2009-09-30,2009-06-30,2009-04-01,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2008-03-21,2007-09-30,2007-06-30,2007-03-31,2007-03-22,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31
currency_symbol,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD
currentDeferredRevenue,720350000.00,582814000.00,593588000.00,547662000.00,520084000.00,538532000.00,470880000.00,510715000.00,276833000.00,306250000.00,,399820000.00,462928000.00,520466000.00,362327000.00,389958000.00,403137000.00,402007000.00,405940000.00,421542000.00,408254000.00,398262000.00,444006000.00,452846000.00,447136000.00,478950000.00,490947000.00,463090000.00,468704000.00,469078000.00,452805000.00,463167000.00,446802000.00,419492000.00,427413000.00,391573000.00,345416000.00,292573000.00,47639000.00,47698000.00,46009000.00,42704000.00,40617000.00,39547000.00,,,541042000.00,47994000.00,,,,60061000.00,,,,33011000.00,,,34922000.00,34922000.00,38516000.00,40042000.00,35663000.00,33574000.00,30338000.00,31460000.00,29065000.00,28391000.00,26621000.00,,,22009000.00,,,
netDebt,45169178000.00,45233985000.00,45340253000.00,45071028000.00,46375504000.00,46864264000.00,47894129000.00,48649479000.00,26268451000.00,26737387000.00,27148824000.00,27542732000.00,27891821000.00,28350306000.00,28115979000.00,28415879000.00,28297946000.00,28291227000.00,28467814000.00,28303569000.00,27211499000.00,26947011000.00,26738122000.00,26761070000.00,25833401000.00,25579886000.00,25584874000.00,25681552000.00,25769865000.00,26554577000.00,26883565000.00,27403745000.00,28019716000.00,29114063000.00,28662613000.00,28912023000.00,29083316000.00,29609234000.00,5884272000.00,5941378000.00,5913451000.00,5867003000.00,5418149000.00,5283098000.00,5821545000.00,5750736000.00,5856323000.00,5700084000.00,5926374000.00,6175172000.00,6529294000.00,6161713000.00,6414846000.00,6133611000.00,5856636000.00,4664047000.00,4389891000.00,4118543000.00,3596924000.00,3596924000.00,3426569000.00,3404132000.00,2847292000.00,2651008000.00,2509649000.00,2727530000.00,2525884000.00,2423938000.00,2243652000.00,,,1989441000.00,,,
shortTermDebt,0.00,0.00,0.00,0.00,0.00,0.00,0.00,173595000.00,39991000.00,0.00,,,,,,1000000000.00,116304000.00,4873000.00,54994000.00,4137981000.00,1465664000.00,1458051000.00,29943105000.00,1632057000.00,2563134000.00,2668582000.00,2668411000.00,2698772000.00,2870041000.00,2900129000.00,2978380000.00,3138393000.00,3235252000.00,3095333000.00,3079120000.00,-527281000.00,-24339842000.00,3615404000.00,6204408000.00,92660000.00,92660000.00,6224987000.00,5803499.00,86268000.00,86268000.00,6111165.00,104263000.00,410093000.00,6393867000.00,6566163.00,120689000.00,-397263000.00,4336966000.00,4846664000.00,3899651.00,-23331000.00,3580002000.00,3790487000.00,-169543000.00,-169543000.00,335484000.00,336083000.00,,348217000.00,,,2555139.00,,268901000.00,,,226884000.00,,,
shortLongTermDebt,,,,,,,,,,,,,,,,97066000.00,116304000.00,103778000.00,54994000.00,4137981000.00,,502000.00,53000.00,3177358000.00,1428000.00,27184156000.00,27520896000.00,27716999000.00,28001132000.00,29144000000.00,,21000.00,,,,2208000.00,,,,6244125000.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
shortLongTermDebtTotal,47584475000.00,46387907000.00,46429299000.00,46668175000.00,47474046000.00,48093272000.00,49079831000.00,50378273000.00,27579685000.00,28140305000.00,28596338000.00,28791504000.00,31136254000.00,30732961000.00,32809851000.00,29537275000.00,29334865000.00,29074111000.00,30815946000.00,29507587000.00,28387468000.00,28545513000.00,28890287000.00,28420739000.00,27287634000.00,27180966000.00,27520504000.00,27716999000.00,27997884000.00,29139129000.00,29812797000.00,29806843000.00,29321208000.00,30682408000.00,30256631000.00,30402392000.00,30827610000.00,31340669000.00,6204408000.00,6236892000.00,6231549000.00,6023932000.00,5793566000.00,5803499000.00,6131199000.00,6224987000.00,6281017000.00,6111165000.00,6200711000.00,6519233000.00,6851744000.00,6566163000.00,6700609000.00,6393867000.00,6082544000.00,4846664000.00,4593268000.00,4336966000.00,3790487000.00,3790487000.00,3603013000.00,3580002000.00,3044462000.00,2892744000.00,2781646000.00,2977654000.00,2665987000.00,2555139000.00,2458977000.00,,,2172995000.00,,,
otherStockholderEquity,6427506000.00,7578219000.00,7859180000.00,8331335000.00,8308278000.00,8286685000.00,8267702000.00,8236793000.00,1632622000.00,1610819000.00,11599688000.00,1618131000.00,1597899000.00,1579932000.00,1569644000.00,1672121000.00,1857151000.00,1949913000.00,2116470000.00,2236332000.00,2455833000.00,2528986000.00,2708163000.00,2983121000.00,3231585000.00,3474399000.00,3750338000.00,4014927000.00,4229398000.00,4436027000.00,4707415000.00,4880681000.00,4843394000.00,4819170000.00,5574266000.00,5557627000.00,5533161000.00,5507591000.00,936271000.00,934024000.00,932813000.00,930541000.00,929707000.00,927617000.00,1028293000.00,1180882000.00,1241670000.00,1240205000.00,1278104000.00,1335401000.00,1334967000.00,1333025000.00,968724000.00,968625000.00,965875000.00,593133000.00,592133000.00,591623000.00,609327000.00,609327000.00,607852000.00,605889000.00,604105000.00,602469000.00,605093000.00,601850000.00,593999000.00,591553000.00,-381264000.00,,,,,,
propertyPlantEquipment,56297985000.00,55675460000.00,55563060000.00,55302761000.00,140306000.00,127047000.00,117998000.00,57946288000.00,54216000.00,56215000.00,57863000.00,63115000.00,63916000.00,66029000.00,68031000.00,69686000.00,35303816000.00,35329904000.00,35159653000.00,29151000.00,29039000.00,29480000.00,30350000.00,35358244000.00,34942197000.00,34400359000.00,34811137000.00,34804379000.00,34194408000.00,34255995000.00,35313660000.00,35540765000.00,35702391000.00,36183689000.00,36011620000.00,35492210000.00,35287934000.00,35058596000.00,8332155000.00,8312189000.00,8202436000.00,8061373000.00,7520773000.00,7317975000.00,8099170000.00,8101930000.00,8080895000.00,7995295000.00,8021650000.00,8296108000.00,8506377000.00,8270311000.00,8181943000.00,7894574000.00,7621627000.00,5769345000.00,5407489000.00,5085003000.00,4759548000.00,4454887000.00,4216457000.00,4093550000.00,3563612000.00,3311123000.00,3152489000.00,3216349000.00,3227436000.00,3145846000.00,2671615000.00,,,2307355000.00,,,
totalCurrentAssets,6778313000.00,5849020000.00,5375921000.00,5608144000.00,5237583000.00,5570198000.00,5753256000.00,6305930000.00,3386871000.00,3753431000.00,2636824000.00,3371617000.00,5485572000.00,4705992000.00,6748642000.00,3241270000.00,3540256000.00,2017352000.00,4601796000.00,3032875000.00,3397495000.00,3576861000.00,4573215000.00,4244529000.00,3427990000.00,3835953000.00,3637342000.00,3668805000.00,4266595000.00,5082003000.00,4605704000.00,4106013000.00,2951549000.00,3111660000.00,3140995000.00,2729342000.00,3400995000.00,3576537000.00,703593000.00,676347000.00,731723000.00,549119000.00,792009000.00,906393000.00,639126000.00,783611000.00,747704000.00,737598000.00,514791000.00,728778000.00,716545000.00,842620000.00,698815000.00,679766000.00,590090000.00,646991000.00,481925000.00,385851000.00,618126000.00,618126000.00,1037064000.00,1016604000.00,956163000.00,846051000.00,842329000.00,900160000.00,661100000.00,542165000.00,741623000.00,,,660136000.00,,,
longTermInvestments,1011224000.00,968471000.00,914241000.00,873738000.00,820479000.00,757499000.00,753850000.00,750341000.00,167132000.00,129512000.00,128148000.00,138065000.00,194313000.00,326538000.00,1103465000.00,1134828000.00,1162488000.00,1138200000.00,1128299000.00,132113000.00,130536000.00,127891000.00,126591000.00,122946000.00,121944000.00,121030000.00,121921000.00,118783000.00,115071000.00,117000000.00,,114711000.00,,,,115554000.00,,,,112380000.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
netTangibleAssets,,,,,11614071000.00,10914022000.00,10394799000.00,11758927000.00,8893223000.00,8392220000.00,8116495000.00,7812894000.00,7703042000.00,8393103000.00,8089617000.00,7958281000.00,7709924000.00,7501895000.00,7284770000.00,7134327000.00,7086542000.00,6799817000.00,6640040000.00,6508656000.00,6315408000.00,6135505000.00,5934865000.00,5782293000.00,,,,4586635000.00,,,,3317981000.00,,,,2416018000.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
shortTermInvestments,,,,,,,,,,,,,,,,,,,,,232800000.00,259971000.00,299965000.00,364456000.00,331964000.00,309264000.00,359221000.00,329180000.00,424998000.00,422774000.00,398222000.00,419447000.00,384657000.00,379509000.00,333985000.00,717388000.00,673307000.00,798909000.00,266993000.00,272787000.00,275244000.00,247374000.00,288293000.00,279843000.00,310309000.00,290835000.00,303652000.00,237325000.00,210631000.00,191026000.00,210134000.00,222464000.00,233954000.00,246462000.00,214485000.00,140746000.00,121067000.00,128184000.00,144954000.00,113397000.00,167843000.00,183808000.00,127150000.00,95072000.00,60814000.00,178116000.00,99459000.00,112277000.00,,,,157730000.00,,,
netReceivables,3674233000.00,3650924000.00,3445606000.00,3502698000.00,3927685000.00,4050224000.00,4189600000.00,4038231000.00,1659963000.00,2108625000.00,917855000.00,1876327000.00,1956211000.00,1917066000.00,1534712000.00,1601174000.00,1535567000.00,481898000.00,1373751000.00,1402740000.00,1483945000.00,1432746000.00,1454875000.00,1550643000.00,1399095000.00,1227117000.00,1121776000.00,1144113000.00,1208722000.00,1080654000.00,1057339000.00,952144000.00,951432000.00,851915000.00,821225000.00,507503000.00,678173000.00,732953000.00,116464000.00,112986000.00,133053000.00,136936000.00,120580000.00,106149000.00,12657000.00,11358000.00,10494000.00,70638000.00,13353000.00,60895000.00,58976000.00,94621000.00,60001000.00,47991000.00,51709000.00,221090000.00,49037000.00,39244000.00,208287000.00,208287000.00,217774000.00,240127000.00,264006000.00,276459000.00,208425000.00,202677000.00,198802000.00,210385000.00,186262000.00,,,203195000.00,,,
longTermDebt,47492809000.00,46255843000.00,46295924000.00,46395800000.00,47350115000.00,47927887000.00,48912874000.00,50204678000.00,27539694000.00,28098620000.00,28553115000.00,28631380000.00,31087112000.00,30683892000.00,32760773000.00,29349903000.00,29155264000.00,28890961000.00,30629622000.00,25398927000.00,28387468000.00,28545513000.00,28890287000.00,25243381000.00,27287634000.00,27180966000.00,27520504000.00,23961806000.00,27997884000.00,29139129000.00,29812797000.00,25830296000.00,29321208000.00,30682408000.00,30256631000.00,26807497000.00,30827610000.00,31340669000.00,6204408000.00,5449870000.00,6231549000.00,6023932000.00,5793566000.00,5082359000.00,6131199000.00,6224987000.00,6176754000.00,5310304000.00,6200711000.00,6519233000.00,6731055000.00,5831015000.00,6562293000.00,6393867000.00,6082544000.00,3832549000.00,4593268000.00,4336966000.00,4133991000.00,3238459000.00,3603013000.00,3580002000.00,3044462000.00,2475331000.00,2781646000.00,2977654000.00,2665987000.00,2164194000.00,2458977000.00,,,1989965000.00,,,
inventory,76817000.00,72584000.00,59163000.00,55868000.00,42958000.00,53441000.00,51940000.00,48584000.00,,,,,,,3157000.00,3157000.00,6431000.00,57220000.00,20256000.00,30971000.00,54995000.00,37120000.00,37034000.00,38972000.00,42267000.00,46892000.00,59386000.00,52673000.00,61424000.00,146689000.00,200186000.00,260269000.00,304079000.00,292358000.00,311174000.00,315532000.00,273901000.00,270744000.00,,-10997000.00,,7167000.00,8864000.00,-4690000.00,6506000.00,7167000.00,8864000.00,13953000.00,16470000.00,132796000.00,124985000.00,121085000.00,119097000.00,125057000.00,97988000.00,102538000.00,108444000.00,131000000.00,102879000.00,102879000.00,89746000.00,88627000.00,83469000.00,90726000.00,75861000.00,83064000.00,72115000.00,82811000.00,85475000.00,,,,,,
accountsPayable,806031000.00,789223000.00,930030000.00,812076000.00,1066497000.00,1084680000.00,1113555000.00,1202589000.00,459720000.00,570876000.00,243723000.00,492779000.00,448808000.00,466184000.00,503991000.00,494455000.00,475420000.00,500615000.00,585557000.00,556810000.00,565685000.00,553729000.00,602093000.00,562256000.00,581041000.00,543313000.00,599424000.00,617642000.00,572123000.00,588960000.00,642348000.00,728631000.00,614356000.00,631304000.00,640727000.00,1203002000.00,302462000.00,361194000.00,5253000.00,829000.00,821000.00,871000.00,815000.00,739000.00,406000.00,1332000.00,674000.00,4142000.00,5931000.00,20827000.00,18684000.00,16045000.00,17516000.00,25724000.00,19986000.00,11832000.00,16004000.00,28290000.00,7510000.00,7510000.00,137000.00,7023000.00,9246000.00,16376000.00,6693000.00,9453000.00,7222000.00,6958000.00,3571000.00,,,2575000.00,,,
totalPermanentEquity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
noncontrollingInterestInConsolidatedEntity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
temporaryEquityRedeemableNoncontrollingInterests,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
accumulatedOtherComprehensiveIncome,160013000.00,132624000.00,78439000.00,108226000.00,75379000.00,2926000.00,-25687000.00,-79335000.00,-101972000.00,-117713000.00,-133633000.00,-155085000.00,-168946000.00,-180146000.00,-174581000.00,-93587000.00,-108139000.00,-95900000.00,-37470000.00,-1824000.00,52415000.00,42585000.00,35995000.00,14274000.00,-347000.00,-3066000.00,-294000.00,-1769000.00,-9131000.00,-10923000.00,-7926000.00,-6307000.00,-6539000.00,-6585000.00,-6726000.00,-6895000.00,-5526000.00,-5462000.00,-9056000.00,-9890000.00,-10124000.00,-10052000.00,-12945000.00,-14401000.00,-10927000.00,-10411000.00,-9266000.00,-8513000.00,-8351000.00,-1292000.00,5818000.00,5005000.00,-470000.00,-672000000.00,-622000000.00,2516000000.00,-502000000.00,-454000000.00,,-327000000.00,-327000000.00,-292000000.00,,,,,,,381264000.00,,,,,,
additionalPaidInCapital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
commonStockTotalEquity,,,,,,,,,,1721000.00,1721000.00,1721000.00,1721000.00,1721000.00,1721000.00,1754000.00,1810000.00,1810000.00,1866000.00,1866000.00,2000000.00,2000000.00,2000000.00,2000000.00,2000000.00,2000000.00,2000000.00,2000000.00,2000000.00,2000000.00,2000000.00,2000000.00,3000000.00,3000000.00,3000000.00,3000000.00,3000000.00,2559000.00,1000000.00,1053582000.00,1000000.00,1000000.00,1000000.00,1000000.00,1000000.00,2000000.00,2000000.00,,2000000.00,2000000.00,2000000.00,1000000.00,1000000.00,1000000.00,1000000.00,1000000.00,1000000.00,1000000.00,1000000.00,1000000.00,1000000.00,1000000.00,1000000.00,1000000.00,1000000.00,1000000.00,1000000.00,1000000.00,384964000.00,,,370000000.00,,,
preferredStockTotalEquity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
retainedEarningsTotalEquity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
treasuryStock,,,,,,,,-285901000.00,-313907000.00,-313952000.00,-443228000.00,-459994000.00,-168946000.00,-496217000.00,-498003000.00,-537341000.00,-591085000.00,-494545000.00,-611601000.00,-476085000.00,-518192000.00,-434457000.00,-491291000.00,-731442000.00,-695252000.00,-654021000.00,-579841000.00,-490092000.00,-257872000.00,-352629000.00,-155573000.00,-146312000.00,-755118000.00,-761228000.00,,,,,,,,-2000.00,,,-1300000.00,-162719000.00,-100000000.00,-100000000.00,-60632000.00,-1449000.00,,,,,,,,,,,,,,,,,,,,,,,,,
accumulatedAmortization,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nonCurrrentAssetsOther,400304000.00,379524000.00,335059000.00,375676000.00,386036000.00,273344000.00,242739000.00,205391000.00,683265000.00,317897000.00,1449193000.00,201053000.00,213007000.00,230278000.00,241733000.00,277664000.00,267846000.00,1196413000.00,312753000.00,357880000.00,416328000.00,410176000.00,356816000.00,305821000.00,262878000.00,240897000.00,241157000.00,248015000.00,226854000.00,235337000.00,218745000.00,391746000.00,379945000.00,372352000.00,343550000.00,720951000.00,215535000.00,206572000.00,216103000.00,216695000.00,162780000.00,167935000.00,142814000.00,167844000.00,231324000.00,279930000.00,335009000.00,169725000.00,885395000.00,437954000.00,477999000.00,264352000.00,433251000.00,536585000.00,668028000.00,225103000.00,365175000.00,1070394000.00,199102000.00,199102000.00,261349000.00,247173000.00,172791000.00,91491000.00,341786000.00,177968000.00,147344000.00,74499000.00,100945000.00,,,73913000.00,,,
deferredLongTermAssetCharges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nonCurrentAssetsTotal,64815351000.00,64079387000.00,64308482000.00,64118774000.00,64573571000.00,64177393000.00,64454929000.00,68263838000.00,38112457000.00,38070662000.00,39428139000.00,38676422000.00,38935546000.00,40487782000.00,40396186000.00,40507974000.00,40008758000.00,41050572000.00,40115158000.00,40176039000.00,38752041000.00,38442526000.00,37920505000.00,37795615000.00,37578740000.00,37183536000.00,37805556000.00,37951648000.00,37531205000.00,37840804000.00,39112006000.00,39808466000.00,40250538000.00,40944819000.00,40942755000.00,41161756000.00,40464289000.00,40361793000.00,8795894000.00,8769854000.00,8555144000.00,8423438000.00,7857364000.00,7675025000.00,8494688000.00,8505468000.00,8508195000.00,8370035000.00,9038593000.00,8842259000.00,9072510000.00,8757987000.00,8639765000.00,8418593000.00,8119439000.00,6122510000.00,5935703000.00,5744976000.00,4792700000.00,4792700000.00,4232443000.00,4201122000.00,3638487000.00,3548176000.00,3410877000.00,3511127000.00,3368954000.00,3380827000.00,2809724000.00,,,2401097000.00,,,
capitalLeaseObligations,91666000.00,132064000.00,133375000.00,135215000.00,123931000.00,165385000.00,166957000.00,173595000.00,39991000.00,41685000.00,43223000.00,49423000.00,49142000.00,49069000.00,49078000.00,51144000.00,51343000.00,54445000.00,56792000.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
longTermDebtTotal,47492809000.00,46255843000.00,46295924000.00,46532960000.00,47350115000.00,47927887000.00,48912874000.00,50204678000.00,27539694000.00,28098620000.00,28553115000.00,28742081000.00,31087112000.00,30683892000.00,32760773000.00,29474454000.00,29279957000.00,29014193000.00,30750116000.00,29507587000.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nonCurrentLiabilitiesOther,945855000.00,876556000.00,844958000.00,806655000.00,774357000.00,743485000.00,742076000.00,773753000.00,497178000.00,587335000.00,629629000.00,600321000.00,594631000.00,649947000.00,723949000.00,747790000.00,762261000.00,774312000.00,781586000.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nonCurrentLiabilitiesTotal,53695162000.00,52165862000.00,49549193000.00,49668928000.00,50174060000.00,50697560000.00,51652888000.00,53308453000.00,29196416000.00,29847271000.00,30322853000.00,30472559000.00,32801647000.00,32573187000.00,34676640000.00,31292467000.00,31149242000.00,30839501000.00,32494627000.00,31112455000.00,29981874000.00,30090789000.00,30430981000.00,29924429000.00,28807774000.00,28727399000.00,29049144000.00,29206881000.00,29406741000.00,30496700000.00,31135670000.00,31111078000.00,30689509000.00,31985372000.00,31533751000.00,34745548000.00,31935653000.00,32389742000.00,6366148000.00,6864920000.00,6350473000.00,6139343000.00,5905859000.00,6326274000.00,6297332000.00,6392808000.00,6244299000.00,6259242000.00,6801519000.00,6713447000.00,6828263000.00,7172787000.00,6841934000.00,6684724000.00,6377405000.00,5208564000.00,4772933000.00,4524046000.00,4104283000.00,4104283000.00,3701107000.00,3672152000.00,3133659000.00,2997351000.00,2868210000.00,3059244000.00,2815786000.00,2671620000.00,2568165000.00,,,2237468000.00,,,
negativeGoodwill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
warrants,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
preferredStockRedeemable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
capitalSurpluse,7786722000.00,8604293000.00,8590697000.00,8586034000.00,8566064000.00,8546331000.00,8541022000.00,8522694000.00,1946529000.00,1924771000.00,2088760000.00,2078125000.00,2089932000.00,2076149000.00,2067647000.00,2209462000.00,2448236000.00,2444458000.00,2728071000.00,2712417000.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
liabilitiesAndStockholdersEquity,71593664000.00,69928407000.00,69684403000.00,69726918000.00,69811154000.00,69747591000.00,70208185000.00,74569768000.00,41499328000.00,41824093000.00,41997054000.00,42048039000.00,44421118000.00,45193774000.00,47144828000.00,43749244000.00,43549014000.00,43067924000.00,44716954000.00,43208915000.00,42149536000.00,42019387000.00,42493720000.00,42040144000.00,41006730000.00,41019489000.00,41442898000.00,41620453000.00,41797800000.00,42922807000.00,43717710000.00,43914479000.00,43202087000.00,44056479000.00,44083750000.00,43891098000.00,43865284000.00,43938330000.00,9499487000.00,9446201000.00,9286867000.00,8972557000.00,8649373000.00,8581418000.00,9133814000.00,9289079000.00,9255899000.00,9107632000.00,9553384000.00,9571037000.00,9789055000.00,9600607000.00,9338580000.00,9098359000.00,8709529000.00,6769501000.00,6417628000.00,6130827000.00,5410826000.00,5410826000.00,5269507000.00,5217726000.00,4594650000.00,4394227000.00,4253206000.00,4411287000.00,4030054000.00,3922992000.00,3551347000.00,,,3061233000.00,,,
cashAndShortTermInvestments,2415297000.00,1153922000.00,1089046000.00,1597147000.00,1098542000.00,1229008000.00,1185702000.00,1728794000.00,1311234000.00,1402918000.00,1447514000.00,1248772000.00,3244433000.00,2382655000.00,4693872000.00,1121396000.00,1036919000.00,782884000.00,2348132000.00,1204018000.00,1175969000.00,1598502000.00,2152165000.00,1659669000.00,1454233000.00,1601080000.00,1935630000.00,2035447000.00,2228019000.00,2584552000.00,2929232000.00,2403098000.00,1301492000.00,1568345000.00,1594018000.00,1490369000.00,1744294000.00,1731435000.00,320136000.00,295514000.00,318098000.00,156929000.00,375417000.00,520401000.00,309654000.00,474251000.00,424694000.00,411081000.00,274337000.00,344061000.00,322450000.00,404450000.00,285763000.00,260256000.00,225908000.00,182617000.00,203377000.00,218423000.00,193563000.00,193563000.00,176444000.00,175870000.00,197170000.00,241736000.00,271997000.00,250124000.00,140103000.00,131201000.00,215325000.00,,,183554000.00,,,
propertyPlantAndEquipmentGross,,,,,,,,,,36668898000.00,36872340000.00,37331224000.00,34799613000.00,35422357000.00,35738662000.00,35940467000.00,35303816000.00,35329904000.00,35159653000.00,35081486000.00,33216000000.00,32977000000.00,32188000000.00,32428000000.00,31610000000.00,30993000000.00,31596000000.00,31538000000.00,30913000000.00,30936000000.00,32009000000.00,32240000000.00,32266000000.00,32751000000.00,32643000000.00,32006000000.00,32300000000.00,31649698000.00,8084000000.00,8088000000.00,8016000000.00,7899000000.00,7457000000.00,7264000000.00,8048000000.00,8031000000.00,7978000000.00,7896000000.00,7940000000.00,8167000000.00,8376000000.00,8061000000.00,7984000000.00,7635000000.00,7210000000.00,5230000000.00,4775000000.00,4508000000.00,4006000000.00,3831000000.00,3831000000.00,3782000000.00,3279000000.00,3050000000.00,2927000000.00,3030000000.00,3075000000.00,2967000000.00,2542119000.00,,,2189267000.00,,,
