,2023-09-30,2023-06-30,2023-03-31,2022-12-31,2022-09-30,2022-06-30,2022-03-31,2021-12-31,2021-09-30,2021-06-30,2021-03-31,2020-12-31,2020-09-30,2020-06-30,2020-03-31,2019-12-31,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2008-12-31
date,2023-09-30,2023-06-30,2023-03-31,2022-12-31,2022-09-30,2022-06-30,2022-03-31,2021-12-31,2021-09-30,2021-06-30,2021-03-31,2020-12-31,2020-09-30,2020-06-30,2020-03-31,2019-12-31,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2008-12-31
filing_date,2023-10-27,2023-07-28,2023-04-28,2023-02-10,2022-10-28,2022-07-29,2022-04-29,2022-02-11,2021-10-29,2021-07-30,2021-04-30,2021-02-16,2020-10-30,2020-07-31,2020-05-01,2020-02-14,2019-11-01,2019-08-02,2019-05-03,2019-02-15,2018-11-02,2018-08-03,2018-05-04,2018-02-16,2017-11-03,2017-08-04,2017-05-05,2017-02-17,2016-11-04,2016-07-29,2016-04-29,2016-02-19,2015-11-06,2015-07-31,2015-05-01,2015-02-20,2014-11-07,2014-08-01,2014-05-02,2014-02-21,2013-11-08,2013-08-02,2013-05-03,2013-02-22,2012-11-09,2012-08-03,2012-05-04,2012-03-09,2011-11-10,2011-08-12,2011-05-13,2011-03-30,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,
currency_symbol,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD
nonCurrentAssetsTotal,2823853000.00,2831361000.00,2835751000.00,2843270000.00,2848205000.00,2851643000.00,2844134000.00,2788234000.00,2870010000.00,2668967000.00,2661165000.00,2671322000.00,2675538000.00,2682650000.00,2690736000.00,2668866000.00,2653335000.00,2654174000.00,2143596000.00,2131689000.00,2122293000.00,2118211000.00,2139544000.00,2158041000.00,2162638000.00,2124102000.00,1907837000.00,1922852000.00,1908419000.00,1911830000.00,1916938000.00,1919353000.00,1922558000.00,1922332000.00,1895486000.00,1864684000.00,1824128000.00,1797858000.00,1782627000.00,1767037000.00,1757480000.00,1756875000.00,1764216000.00,1771247000.00,1780301000.00,1547380000.00,1554928000.00,1528966000.00,1533866000.00,1564099000.00,1487433000.00,985149000.00,975134000.00,1021051000.00,,834419000.00,,
capitalLeaseObligations,23880000.00,24501000.00,25092000.00,25676000.00,26257000.00,26831000.00,27378000.00,27917000.00,28455000.00,28457000.00,29471000.00,30060000.00,30644000.00,26144000.00,26781000.00,5380000.00,6165000.00,6942000.00,7692000.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
longTermDebtTotal,1688953000.00,1688286000.00,1687615000.00,1648088000.00,1647436000.00,1649505000.00,1649028000.00,1649203000.00,1648727000.00,1648251000.00,1647824000.00,1307600000.00,1307460000.00,1307193000.00,1306928000.00,1357659000.00,1357684000.00,1208375000.00,1208397000.00,1228435000.00,1250453000.00,1250561000.00,1250664000.00,1325020000.00,1324801000.00,1224986000.00,1160495000.00,1041530000.00,1063874000.00,1063306000.00,1040766000.00,1029743000.00,1029449000.00,1029133000.00,1061809000.00,1062811000.00,1053190000.00,1052847000.00,1052498000.00,952174000.00,1044117000.00,1044299000.00,1044467000.00,1044682000.00,964068000.00,964538000.00,964942000.00,943479000.00,943900000.00,944279000.00,,,,,,,,
nonCurrentLiabilitiesOther,73194000.00,76417000.00,78098000.00,79577000.00,82242000.00,82864000.00,79142000.00,86215000.00,86805000.00,83115000.00,88228000.00,91300000.00,93256000.00,90188000.00,92542000.00,68110000.00,61990000.00,62362000.00,55618000.00,49547000.00,47274000.00,49333000.00,48348000.00,46061000.00,47423000.00,46164000.00,47793000.00,48337000.00,62137000.00,63428000.00,53580000.00,51972000.00,52526000.00,53882000.00,55867000.00,55993000.00,55992000.00,57675000.00,58514000.00,58465000.00,59219000.00,59558000.00,60181000.00,62811000.00,61140000.00,54316000.00,55621000.00,55808000.00,57955000.00,56922000.00,,,,,,,,
nonCurrentLiabilitiesTotal,1762147000.00,1764703000.00,1765713000.00,1693608000.00,1695783000.00,1732369000.00,1728170000.00,1735418000.00,1735532000.00,1731366000.00,1736052000.00,1398900000.00,1400716000.00,1397381000.00,1399470000.00,1425769000.00,1419674000.00,1270737000.00,1264015000.00,1277982000.00,1297727000.00,1299894000.00,1299012000.00,1371081000.00,1372224000.00,1271150000.00,1208288000.00,1089867000.00,1126011000.00,1126734000.00,1094346000.00,1081715000.00,1081975000.00,1083015000.00,1117676000.00,1118804000.00,1109182000.00,1110522000.00,1111012000.00,1010639000.00,1103336000.00,1103857000.00,1104648000.00,1107493000.00,1025208000.00,1018854000.00,1020563000.00,999287000.00,1001855000.00,1001201000.00,919636000.00,947944000.00,931062000.00,926743000.00,,758473000.00,,
negativeGoodwill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
warrants,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
preferredStockRedeemable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
capitalSurpluse,1467455000.00,1465346000.00,1463236000.00,1461201000.00,1458748000.00,1456747000.00,1454746000.00,1453272000.00,1450096000.00,1448612000.00,1447128000.00,1445644000.00,1443764000.00,1454516000.00,1453264000.00,1452014000.00,1450816000.00,1438768000.00,928792000.00,920661000.00,920324000.00,919598000.00,919793000.00,919066000.00,917334000.00,916695000.00,905304000.00,874597000.00,874859000.00,864675000.00,864038000.00,863432000.00,863515000.00,844639000.00,800081000.00,795065000.00,794432000.00,759158000.00,735175000.00,692196000.00,691389000.00,690507000.00,664265000.00,663589000.00,656425000.00,655087000.00,654344000.00,653645000.00,652932000.00,652220000.00,,,,,,,,
liabilitiesAndStockholdersEquity,3010719000.00,3012460000.00,3020224000.00,2987881000.00,3008577000.00,3007190000.00,3011134000.00,3017927000.00,3051070000.00,3045531000.00,3049346000.00,2817309000.00,2844114000.00,2846282000.00,2756185000.00,2790333000.00,2788958000.00,2718758000.00,2217048000.00,2198250000.00,2196776000.00,2186040000.00,2213566000.00,2259864000.00,2275618000.00,2171176000.00,2115341000.00,1986933000.00,1989228000.00,1971913000.00,1977826000.00,1978419000.00,1996075000.00,1974313000.00,1966149000.00,1941762000.00,1938660000.00,1892423000.00,1878958000.00,1832443000.00,1840846000.00,1836759000.00,1824470000.00,1827587000.00,1860937000.00,1713448000.00,1722471000.00,1709281000.00,1724761000.00,1722765000.00,1652482000.00,1117357000.00,1103713000.00,1099549000.00,,938991000.00,,
cashAndShortTermInvestments,89968000.00,84709000.00,87328000.00,49571000.00,63431000.00,60750000.00,73573000.00,139524000.00,171923000.00,368266000.00,380434000.00,137333000.00,155327000.00,146131000.00,52371000.00,99303000.00,115568000.00,44778000.00,54538000.00,47956000.00,56220000.00,51326000.00,55336000.00,82610000.00,94207000.00,31380000.00,190110000.00,44801000.00,61959000.00,43886000.00,44007000.00,39925000.00,40158000.00,34949000.00,54639000.00,59357000.00,95145000.00,78859000.00,79486000.00,48987000.00,65722000.00,63340000.00,43972000.00,42479000.00,34917000.00,122871000.00,126978000.00,140958000.00,152818000.00,123980000.00,133234000.00,41953000.00,37363000.00,31592000.00,,24189000.00,,
propertyPlantAndEquipmentGross,,,,,,,,,,27392000.00,28583000.00,29350000.00,30111000.00,25673000.00,26338000.00,4863000.00,5574000.00,6278000.00,6973000.00,,,,,,,,,,,,,,,,,,,,,,,,,,1698495000.00,1478731000.00,1480467000.00,1452681000.00,1456745000.00,1402584000.00,1411476000.00,943100000.00,929237000.00,928831000.00,,774208000.00,,
propertyPlantAndEquipmentNet,22116000.00,22723000.00,23325000.00,23921000.00,24512000.00,25098000.00,25678000.00,26254000.00,26824000.00,27392000.00,28583000.00,29350000.00,30111000.00,25673000.00,26338000.00,4863000.00,5574000.00,6278000.00,6973000.00,,,,,,,,,,,,,,,,,,,,,,,,,,1698495000.00,1478731000.00,1480467000.00,1452681000.00,1456745000.00,1402584000.00,1411476000.00,943100000.00,929237000.00,928831000.00,,774208000.00,,
accumulatedDepreciation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
netWorkingCapital,106944000.00,109458000.00,109688000.00,35863000.00,45301000.00,80694000.00,89923000.00,157307000.00,84213000.00,289545000.00,310326000.00,-42881000.00,-33278000.00,-32871000.00,-34891000.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
netInvestedCapital,2898249000.00,2903018000.00,2904744000.00,2869353000.00,2877794000.00,2881207000.00,2884968000.00,2888167000.00,2893766000.00,2899634000.00,2905423000.00,2678193000.00,2687448000.00,2707094000.00,2611170000.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
commonStockSharesOutstanding,76332218.00,76327747.00,76326146.00,76254054.00,76225654.00,76221780.00,76220220.00,76183840.00,76171880.00,76167324.00,76165872.00,76132592.00,76118032.00,76114687.00,76113620.00,76054319.00,75832435.00,66889784.00,64182073.00,64145386.00,64137360.00,64132520.00,46935820.00,64103725.00,64093066.00,64089081.00,64062610.00,63369692.00,63272702.00,63134808.00,63133389.00,63119365.00,62897797.00,61992147.00,61321447.00,61097425.00,60444276.00,59721636.00,58492473.00,57788365.00,57777667.00,57429837.00,57056448.00,57054425.00,57054425.00,57055244.00,57053259.00,57053259.00,57051173.00,57051173.00,30924067.00,30924067.00,53179879.00,53179879.00,53179879.00,53179879.00,53179879.00,
investments,-21142000.00,-23391000.00,-25695000.00,-26687000.00,-27155000.00,-35184000.00,-77295000.00,-48933000.00,-226254000.00,-24875000.00,-12216000.00,-15503000.00,-14441000.00,-15208000.00,-23925000.00,-25153000.00,-23980000.00,-527613000.00,-22437000.00,,,,,-278141000.00,882000.00,4000000.00,-5000000.00,-278141000.00,-131000.00,474000.00,,-278141000.00,,,,-3068000.00,,,,,,,,,24251000.00,1711000.00,1613000.00,,,,,,,,,,,
changeToLiabilities,,-741000.00,2464000.00,-6990000.00,5799000.00,-1822000.00,1776000.00,-5258000.00,6049000.00,3442000.00,11098000.00,-15895000.00,9995000.00,-643000.00,4435000.00,-9072000.00,12955000.00,-3812000.00,5885000.00,-11493000.00,6579000.00,-3656000.00,7547000.00,-9833000.00,11387000.00,619000.00,5915000.00,-9596000.00,8129000.00,-1830000.00,4826000.00,-12097000.00,9962000.00,-2951000.00,4145000.00,-5559000.00,6285000.00,-3692000.00,4705000.00,-6904000.00,5409000.00,-3294000.00,5956000.00,-4647000.00,4307000.00,-2043000.00,584000.00,2526000.00,5689000.00,,,3259000.00,2226000.00,,,,,129000.00
totalCashflowsFromInvestingActivities,-70228000.00,-23391000.00,-25695000.00,-26687000.00,-27155000.00,-35184000.00,-77295000.00,-48933000.00,-226254000.00,-37091000.00,-12216000.00,-15503000.00,-14441000.00,-15208000.00,-23925000.00,-25153000.00,-23980000.00,-527613000.00,-22437000.00,-27554000.00,-13383000.00,-12045000.00,-11365000.00,-12236000.00,-61720000.00,-243336000.00,-13272000.00,-16323000.00,-14284000.00,-15012000.00,-17895000.00,-8169000.00,-25185000.00,-48746000.00,-45169000.00,-53886000.00,-35096000.00,-32259000.00,-31599000.00,-23079000.00,-13060000.00,-12393000.00,-9722000.00,60660000.00,-211400000.00,-5643000.00,-37912000.00,-231689000.00,-220906000.00,-241692000.00,,,,,,,,2111000.00
netBorrowings,,,36862000.00,,-452000.00,,-3245000.00,,,-50000.00,239300000.00,-125000.00,239300000.00,100000000.00,-51003000.00,-306000.00,54052000.00,6713000.00,3676000.00,19679000.00,-398000.00,-13360000.00,-41772000.00,-1602000.00,99382000.00,65287000.00,97393000.00,-3410000.00,-603000.00,1428000.00,3556000.00,3959000.00,-5733000.00,-25318000.00,18231000.00,8709000.00,-385000.00,-379000.00,4638000.00,-1003000.00,-978000.00,-896000.00,-943000.00,-84537000.00,162795000.00,-1154000.00,19454000.00,,,,,,,,,,,
totalCashFromFinancingActivities,-25386000.00,-25379000.00,11485000.00,-25353000.00,-24999000.00,-24547000.00,-27805000.00,-23879000.00,-22995000.00,-21514000.00,212812000.00,-19842000.00,-19116000.00,84707000.00,-74059000.00,-23162000.00,43619000.00,484440000.00,-7351000.00,1094000.00,-17786000.00,-30814000.00,-59336000.00,-20051000.00,82658000.00,48562000.00,110745000.00,-20771000.00,-6821000.00,-14398000.00,-12283000.00,-12745000.00,-1976000.00,3893000.00,7941000.00,-6116000.00,20319000.00,9291000.00,34105000.00,-11900000.00,-13375000.00,11760000.00,-14457000.00,-73649000.00,127681000.00,-13267000.00,7341000.00,-13257000.00,-13215000.00,70845000.00,192722000.00,7955000.00,-4449000.00,3041000.00,-7624000.00,-8959000.00,-12050000.00,
changeToOperatingActivities,,,,,826000.00,826000.00,826000.00,92000.00,5314000.00,-4394000.00,1004000.00,-1000000.00,-1274000.00,-906000.00,389000.00,-1538000.00,-2637000.00,5000.00,-2806000.00,278000.00,-216000.00,825000.00,2442000.00,227000.00,-1887000.00,2985000.00,-726000.00,1451000.00,-701000.00,116000.00,,214000.00,,,,1637000.00,,,,,,,,,,,,,,,,,,,,,,
changeInCash,5259000.00,-2619000.00,37757000.00,-13860000.00,2681000.00,-12823000.00,-65951000.00,-34115000.00,-196343000.00,-12168000.00,243101000.00,-17509000.00,6470000.00,93260000.00,-52623000.00,-16611000.00,71582000.00,-9835000.00,7043000.00,-8866000.00,5427000.00,-4514000.00,-26729000.00,-2253000.00,62827000.00,-158730000.00,145309000.00,-17158000.00,18073000.00,-121000.00,4082000.00,-233000.00,5209000.00,-19690000.00,-4718000.00,-35788000.00,16286000.00,-627000.00,30499000.00,-16735000.00,2382000.00,19368000.00,1493000.00,7562000.00,-63667000.00,-2068000.00,-12071000.00,-10499000.00,30687000.00,-7861000.00,58443000.00,4590000.00,5771000.00,7304000.00,99000.00,-131000.00,-4228000.00,
beginPeriodCashFlow,84709000.00,87328000.00,49571000.00,63431000.00,60750000.00,73573000.00,139524000.00,173639000.00,369982000.00,382150000.00,139049000.00,156558000.00,150088000.00,56828000.00,109451000.00,126062000.00,54480000.00,64315000.00,57272000.00,66138000.00,60711000.00,65225000.00,91954000.00,94207000.00,31380000.00,190110000.00,44801000.00,61959000.00,43886000.00,44007000.00,39925000.00,40158000.00,34949000.00,54639000.00,59357000.00,95145000.00,78859000.00,79486000.00,48987000.00,65722000.00,63340000.00,43972000.00,42479000.00,34917000.00,98584000.00,100652000.00,112723000.00,123222000.00,92535000.00,100396000.00,41953000.00,37363000.00,31592000.00,24288000.00,24189000.00,24320000.00,28548000.00,
endPeriodCashFlow,89968000.00,84709000.00,87328000.00,49571000.00,63431000.00,60750000.00,73573000.00,139524000.00,173639000.00,369982000.00,382150000.00,139049000.00,156558000.00,150088000.00,56828000.00,109451000.00,126062000.00,54480000.00,64315000.00,57272000.00,66138000.00,60711000.00,65225000.00,91954000.00,94207000.00,31380000.00,190110000.00,44801000.00,61959000.00,43886000.00,44007000.00,39925000.00,40158000.00,34949000.00,54639000.00,59357000.00,95145000.00,78859000.00,79486000.00,48987000.00,65722000.00,63340000.00,43972000.00,42479000.00,34917000.00,98584000.00,100652000.00,112723000.00,123222000.00,92535000.00,100396000.00,41953000.00,37363000.00,31592000.00,24288000.00,24189000.00,24320000.00,28548000.00
totalCashFromOperatingActivities,51787000.00,46151000.00,51967000.00,38180000.00,54835000.00,46908000.00,39149000.00,38697000.00,52906000.00,34221000.00,42505000.00,17836000.00,40027000.00,23761000.00,45361000.00,31704000.00,51943000.00,33338000.00,36831000.00,17594000.00,36596000.00,38345000.00,43972000.00,20084000.00,41889000.00,36044000.00,47836000.00,19936000.00,39178000.00,29289000.00,34260000.00,20681000.00,32370000.00,25163000.00,32510000.00,24214000.00,31063000.00,22341000.00,27993000.00,18244000.00,28817000.00,20001000.00,25672000.00,20551000.00,20052000.00,16842000.00,18500000.00,13541000.00,23116000.00,13437000.00,15270000.00,10752000.00,14186000.00,13071000.00,10337000.00,10051000.00,9837000.00,47592000.00
issuanceOfCapitalStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
depreciation,29868000.00,29823000.00,29901000.00,30110000.00,31729000.00,31087000.00,30412000.00,30479000.00,30680000.00,27646000.00,27501000.00,27423000.00,26914000.00,26493000.00,27462000.00,26472000.00,26568000.00,22582000.00,20583000.00,21060000.00,19886000.00,32868000.00,33279000.00,19918000.00,21192000.00,24182000.00,17986000.00,18160000.00,17992000.00,17714000.00,17453000.00,17238000.00,15761000.00,15286000.00,15107000.00,15666000.00,16352000.00,18209000.00,16341000.00,16161000.00,16648000.00,16953000.00,17013000.00,21018000.00,14193000.00,12817000.00,13825000.00,17362000.00,14241000.00,13404000.00,12632000.00,10062000.00,13026000.00,7614000.00,7310000.00,7665000.00,7476000.00,
otherCashflowsFromInvestingActivities,-5999000.00,-3498000.00,-1177000.00,-1221000.00,-1901000.00,-1953000.00,-2299000.00,-1117000.00,-497000.00,-1565000.00,-844000.00,-705000.00,-992000.00,-498000.00,-3394000.00,-2375000.00,-6269000.00,7073000.00,-1505000.00,-4809000.00,-2070000.00,-1830000.00,-1227000.00,503000.00,-1766000.00,-2645000.00,-1019000.00,-2273000.00,-553000.00,-295000.00,-760000.00,10849000.00,-1259000.00,-1641000.00,-1044000.00,-4089000.00,-1480000.00,-1298000.00,-1299000.00,-907000.00,-761000.00,-1091000.00,180000.00,88363000.00,199000.00,-1254000.00,-606000.00,23783000.00,28306000.00,0.00,,,,,,,,9701000.00
dividendsPaid,-25379000.00,-25379000.00,-25377000.00,-24609000.00,24547000.00,24547000.00,24545000.00,23014000.00,22995000.00,21464000.00,21463000.00,19164000.00,19116000.00,15293000.00,22937000.00,22938000.00,21353000.00,18253000.00,18061000.00,18064000.00,17388000.00,17388000.00,17388000.00,17365000.00,16724000.00,16725000.00,16723000.00,16541000.00,15883000.00,15826000.00,15827000.00,15827000.00,14711000.00,14524000.00,14350000.00,14323000.00,13535000.00,13313000.00,13140000.00,12855000.00,12265000.00,12266000.00,12114000.00,12112000.00,12114000.00,12113000.00,12113000.00,27847000.00,12112000.00,52074000.00,9784000.00,23343000.00,21139000.00,,,23303000.00,,64293000.00
changeToInventory,,,,,,,,,-58477000.00,-278631000.00,39000.00,61000.00,-1156000.00,-661000.00,30000.00,462000.00,-53000.00,-115000.00,-1265000.00,96000.00,36000.00,29000.00,2113000.00,-281000.00,-837000.00,1262000.00,312000.00,821000.00,-637000.00,-623000.00,2579000.00,1693000.00,-1402000.00,-829000.00,1296000.00,2881000.00,-812000.00,570000.00,-1083000.00,947000.00,-815000.00,-291000.00,-289000.00,-20940000.00,0.00,0.00,-229000.00,-7752000.00,0.00,0.00,-1453000.00,-120230000.00,,,,,,
changeToAccountReceivables,-844000.00,923000.00,-926000.00,668000.00,-1386000.00,831000.00,-517000.00,1332000.00,871000.00,1911000.00,-1841000.00,2562000.00,-3680000.00,-7454000.00,3632000.00,-1803000.00,909000.00,-643000.00,466000.00,-1337000.00,-1219000.00,1643000.00,577000.00,-1327000.00,-2463000.00,948000.00,1726000.00,-783000.00,-1792000.00,216000.00,12000.00,586000.00,-2516000.00,45000.00,874000.00,474000.00,-2574000.00,1357000.00,1022000.00,974000.00,54000.00,125000.00,-1198000.00,-382000.00,-1278000.00,230000.00,1493000.00,-304000.00,-1752000.00,-113000.00,-1397000.00,702000.00,168000.00,-1393000.00,737000.00,310000.00,-682000.00,2755000.00
salePurchaseOfStock,,,,,,,,0.00,0.00,0.00,0.00,119000.00,-119000.00,-119000.00,-119000.00,1420000.00,150000000.00,35000000.00,24000000.00,236000.00,,-60000.00,-176000.00,-202000.00,30075000.00,30075000.00,250000000.00,24000000.00,9665000.00,0.00,0.00,5000000.00,5000000.00,135000000.00,120000000.00,150000000.00,34239000.00,22983000.00,100000000.00,93000000.00,-132000.00,24922000.00,0.00,0.00,0.00,0.00,0.00,5410000.00,596541000.00,596541000.00,,,,,,,,
otherCashflowsFromFinancingActivities,-7000.00,-23391000.00,222862000.00,110256000.00,110548000.00,-35184000.00,-3260000.00,254510000.00,-226254000.00,-50000.00,489650000.00,-678000.00,-14441000.00,100000000.00,119000.00,-1350000.00,-667000.00,-9000.00,-415000.00,48439000.00,-31000.00,-6000.00,32520000.00,-2126000.00,142724000.00,230931000.00,-1812000.00,-743000.00,-164000.00,49560000.00,108485000.00,-1430000.00,-682000.00,-1913000.00,-6252000.00,-645000.00,-35096000.00,-32259000.00,-6276000.00,68000.00,-68000.00,24922000.00,-1400000.00,110577000.00,163992000.00,-5643000.00,20615000.00,15734000.00,20786000.00,124006000.00,-81237000.00,17367000.00,-142000.00,12249000.00,-4226000.00,-3907000.00,-6999000.00,
changeToNetincome,,540000.00,-913000.00,-460000.00,-97000.00,805000.00,-3299000.00,2184000.00,273000.00,-3204000.00,3709000.00,-6701000.00,-5407000.00,-7440000.00,-6082000.00,2554000.00,-2976000.00,3113000.00,665000.00,-72000.00,-2708000.00,2240000.00,2805000.00,1740000.00,986000.00,-65000.00,428000.00,-1718000.00,2086000.00,389000.00,-1749000.00,1311000.00,-9110000.00,-871000.00,-283000.00,1576000.00,-980000.00,-260000.00,-1388000.00,-634000.00,292000.00,727000.00,-1689000.00,1297000.00,-1477000.00,-818000.00,-313000.00,,,,,,,,,,,
capitalExpenditures,19818000,19893000,24518000,25467000,25254000,33231000,29829000,47816000,21246000,24154000,11372000,14798000,13449000,14710000,20531000,22778000,17711000,26906000,20932000,22745000,11313000,10215000,10138000,12739000,13874000,8630000,12253000,14050000,13731000,14717000,17135000,19018000,23926000,47105000,44125000,49797000,33616000,30961000,30300000,22172000,12299000,11302000,9902000,278869000,233850000,6100000,38919000,9334000,101489000,1481000,130210000,14088000,1369000,20728000,1341000,1571000,2273000,0
changeReceivables,,923000.00,-926000.00,668000.00,-1386000.00,831000.00,-517000.00,1332000.00,871000.00,1911000.00,-1841000.00,2562000.00,-3680000.00,-7454000.00,3632000.00,-1803000.00,909000.00,-643000.00,466000.00,-1337000.00,-1219000.00,1643000.00,577000.00,-1327000.00,-2463000.00,948000.00,1726000.00,-783000.00,-1792000.00,216000.00,12000.00,586000.00,-2516000.00,45000.00,874000.00,474000.00,-2574000.00,1357000.00,1022000.00,974000.00,54000.00,125000.00,-1198000.00,-382000.00,-1278000.00,230000.00,1493000.00,,,,,,,,,,,
cashFlowsOtherOperating,,-625000.00,-109000.00,1795000.00,1770000.00,1780000.00,-3377000.00,752000.00,3330000.00,-7106000.00,3942000.00,-12136000.00,5348000.00,2611000.00,56000.00,-3303000.00,-2404000.00,-199000.00,-6379000.00,-138000.00,-572000.00,477000.00,9000.00,-578000.00,-2163000.00,2163000.00,9902000.00,404000.00,-153000.00,1095000.00,1929000.00,1421000.00,-1750000.00,367000.00,-52000.00,32166000.00,1875000.00,360000.00,-360000.00,7664000.00,5431000.00,4507000.00,4607000.00,7839000.00,1083000.00,3797000.00,509000.00,,,,,,,,,,,
exchangeRateChanges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cashAndCashEquivalentsChanges,,-2619000.00,37757000.00,-13860000.00,2681000.00,-12823000.00,-65951000.00,-34115000.00,-196343000.00,-12168000.00,243101000.00,-17509000.00,6470000.00,93260000.00,-52623000.00,-16611000.00,71582000.00,-9835000.00,7043000.00,-8866000.00,5427000.00,-4514000.00,-26729000.00,-12203000.00,62827000.00,-158730000.00,145309000.00,-17158000.00,18073000.00,-121000.00,4082000.00,-233000.00,5209000.00,-19690000.00,-4718000.00,-35788000.00,16286000.00,-627000.00,30499000.00,-16735000.00,2382000.00,19368000.00,1493000.00,7562000.00,-63667000.00,-2068000.00,-12071000.00,,,,,,,,,,,
changeInWorkingCapital,5827000.00,-566000.00,1765000.00,-6240000.00,5239000.00,-1077000.00,1548000.00,-3834000.00,12234000.00,959000.00,10261000.00,-14333000.00,5041000.00,-9003000.00,8456000.00,-13846000.00,11280000.00,-4335000.00,4810000.00,-12648000.00,5108000.00,-1217000.00,8453000.00,-11418000.00,7080000.00,3968000.00,7113000.00,-9975000.00,6184000.00,-519000.00,6767000.00,-10090000.00,5696000.00,-2539000.00,5320000.00,-4064000.00,3969000.00,-1975000.00,5367000.00,-5173000.00,4636000.00,-3226000.00,4500000.00,-1146000.00,-386000.00,-640000.00,-285000.00,-4695000.00,5217000.00,-2332000.00,-1771000.00,-1615000.00,558000.00,-904000.00,331000.00,-1667000.00,-2597000.00,
stockBasedCompensation,2109000.00,2110000.00,2035000.00,3199000.00,2001000.00,2001000.00,1489000.00,4041000.00,1484000.00,1484000.00,1484000.00,2554000.00,1251000.00,1252000.00,1250000.00,1118000.00,1130000.00,1131000.00,1098000.00,859000.00,726000.00,727000.00,727000.00,2818000.00,639000.00,639000.00,639000.00,559000.00,600000.00,637000.00,618000.00,740000.00,413000.00,834000.00,890000.00,1095000.00,1045000.00,1007000.00,519000.00,726000.00,726000.00,717000.00,676000.00,724000.00,722000.00,707000.00,699000.00,713000.00,712000.00,699000.00,491000.00,,,,,,,
otherNonCashItems,-1501000.00,-834000.00,-2400000.00,-1295000.00,-503000.00,1309000.00,-7814000.00,-1112000.00,-2677000.00,-4918000.00,-5958000.00,-8669000.00,-7174000.00,-8656000.00,-7291000.00,1475000.00,-4067000.00,2652000.00,-4903000.00,-886000.00,-3395000.00,1554000.00,2204000.00,-965000.00,473000.00,-570000.00,1360000.00,-1216000.00,2544000.00,807000.00,-1299000.00,1567000.00,-1405000.00,-702000.00,-186000.00,1471000.00,-1010000.00,-251000.00,-892000.00,-163000.00,549000.00,993000.00,-1436000.00,-1632000.00,253000.00,329000.00,416000.00,-1533000.00,651000.00,181000.00,9773000.00,5301000.00,1795000.00,522000.00,2172000.00,4121000.00,2607000.00,
